"GEOID","pop_dens","minority_dens","female_dens","genz_dens","millenial_dens","genx_dens","boomer_dens","retiree_dens","divsep_dens","widowed_dens","median_age","foreign_dens","median_earnings","cars_dens","trans_dens","mbike_dens","bike_dens","walk_dens","wfm_dens","lowedu_dens","hsged_dens","bs_dens","grad_dens","unemp_dens","pov_dens","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36005000400",17085.7142857143,16391.4285714286,8954.28571428572,3682.85714285714,4200,4954.28571428571,3482.85714285714,765.714285714286,1737.14285714286,534.285714285714,39.4,1505.71428571429,42492,3865.71428571429,3780,0,25.7142857142857,137.142857142857,134.285714285714,237.142857142857,4937.14285714286,1694.28571428571,1040,794.285714285714,2014.28571428571,"NYC",218,62,15,0,62,0
"36047015200",26900,10290,13080,5010,7200,7300,5300,2090,3080,1420,38.2,1550,44900,4550,5910,0,0,1060,700,890,7100,4990,2290,1310,2190,"NYC",243,52,6,0,52,0
"36047028600",66371.4285714286,35100,31171.4285714286,12442.8571428571,16357.1428571429,18571.4285714286,10714.2857142857,8285.71428571428,4871.42857142857,6300,37.9,13628.5714285714,36804,8371.42857142857,16228.5714285714,0,0,128.571428571429,500,2642.85714285714,17485.7142857143,11314.2857142857,5185.71428571429,1671.42857142857,14128.5714285714,"NYC",215,56,14,0,56,0
"36081010500",50150,26112.5,27262.5,10462.5,10112.5,15475,11225,2875,5812.5,2625,38.9,7587.5,34426,5550,13450,0,0,1037.5,737.5,1550,13525,7825,3750,2975,9862.5,"NYC",100,20,5,0,20,0
"36081125700",24669.2307692308,18692.3076923077,12853.8461538462,6376.92307692308,5046.15384615385,8007.69230769231,4338.46153846154,900,1207.69230769231,700,38,5676.92307692308,34792,4653.84615384615,4100,0,46.1538461538462,723.076923076923,46.1538461538462,969.230769230769,6453.84615384615,3715.38461538462,1638.46153846154,1030.76923076923,5007.69230769231,"NYC",298,76,12,0,76,0
"36081027400",28700,28700,17866.6666666667,6200,6000,8650,5816.66666666667,2033.33333333333,3316.66666666667,1283.33333333333,42,2333.33333333333,31667,6933.33333333333,5233.33333333333,0,0,83.3333333333333,0,1433.33333333333,10566.6666666667,2050,1833.33333333333,1966.66666666667,1633.33333333333,"NYC",168,59,2,0,59,0
"36081026400",26430,26290,14520,8250,5530,7060,3900,1690,2700,1020,32.8,4070,26743,5210,5710,0,0,470,210,1110,7990,1810,910,1600,3880,"NYC",150,98,6,0,98,0
"36081049900",28461.1111111111,25150,14100,5933.33333333333,6022.22222222222,8222.22222222222,6133.33333333333,2150,1977.77777777778,1766.66666666667,40.9,8200,29519,3883.33333333333,7511.11111111111,44.4444444444444,183.333333333333,350,505.555555555556,2233.33333333333,7255.55555555556,3877.77777777778,1177.77777777778,983.333333333333,3316.66666666667,"NYC",282,63,31,0,63,0
"36061031704",70440,28260,35240,15220,14420,29110,10560,1130,5920,870,37.9,13630,102834,4820,27460,0,930,10810,2350,110,4170,22130,17480,1970,3400,"NYC",1030,143,21,0,141,2
"36047112000",43842.8571428571,42742.8571428571,23885.7142857143,10285.7142857143,12314.2857142857,12871.4285714286,7085.71428571429,1285.71428571429,4014.28571428571,2157.14285714286,34,8842.85714285714,26727,3971.42857142857,11428.5714285714,0,0,1885.71428571429,271.428571428571,1071.42857142857,17428.5714285714,2842.85714285714,971.428571428571,2814.28571428571,14100,"NYC",227,92,23,0,92,0
"36061012400",147142.857142857,43271.4285714286,78114.2857142857,27614.2857142857,44414.2857142857,41685.7142857143,21757.1428571429,11671.4285714286,11157.1428571429,8185.71428571429,35.5,31785.7142857143,82354,7457.14285714286,47971.4285714286,257.142857142857,1514.28571428571,20885.7142857143,4142.85714285714,1114.28571428571,13728.5714285714,42014.2857142857,34928.5714285714,2957.14285714286,11214.2857142857,"NYC",947,125,54,0,125,0
"36061001200",74520,39980,36220,10480,13600,21400,17940,11100,8360,11420,48.9,4780,55795,3120,16940,180,2040,7440,1420,4880,16640,15940,9580,2260,14660,"NYC",283,60,20,0,60,0
"36081044000",25106.6666666667,25060,11746.6666666667,6453.33333333333,6566.66666666667,7233.33333333333,4020,833.333333333333,1726.66666666667,1000,33.7,5313.33333333333,31313,4626.66666666667,4926.66666666667,0,0,120,66.6666666666667,2366.66666666667,7573.33333333333,2400,686.666666666667,2666.66666666667,3653.33333333333,"NYC",344,93,14,0,93,0
"36005038900",78457.1428571429,56871.4285714286,39585.7142857143,23785.7142857143,30042.8571428571,16114.2857142857,6957.14285714286,1557.14285714286,7385.71428571429,1642.85714285714,24.6,17800,14883,4628.57142857143,17771.4285714286,0,785.714285714286,5785.71428571429,285.714285714286,1900,16457.1428571429,4000,1871.42857142857,5828.57142857143,36428.5714285714,"NYC",301,77,20,0,77,0
"36047040200",34362.5,21012.5,16487.5,5612.5,9612.5,7525,8700,2912.5,2937.5,1687.5,38,6537.5,30239,4025,9750,0,75,1800,250,2550,11150,4375,1300,1300,8712.5,"NYC",286,79,13,1,78,1
"36047067800",41283.3333333333,35400,21950,7083.33333333333,9400,10583.3333333333,12000,2216.66666666667,4516.66666666667,1850,44,4350,41714,10883.3333333333,10383.3333333333,0,266.666666666667,466.666666666667,0,1850,12900,7083.33333333333,2783.33333333333,2000,2550,"NYC",113,34,4,0,34,0
"36005026701",131466.666666667,127800,67000,32133.3333333333,37033.3333333333,37300,21533.3333333333,3466.66666666667,10200,4333.33333333333,33.5,42833.3333333333,20190,10033.3333333333,40666.6666666667,0,0,5933.33333333333,1033.33333333333,7033.33333333333,38333.3333333333,13600,3800,9700,46766.6666666667,"NYC",284,83,53,1,82,1
"36047014800",26740,2800,14180,5240,5560,7060,6280,2600,1760,1680,45.7,1820,45400,5020,4220,0,0,800,120,800,8380,3820,1980,1160,3560,"NYC",86,21,5,1,20,1
"36005036501",95025,93775,54225,29750,24350,23475,15125,2325,10200,2975,29.2,8625,24679,7175,18000,0,0,1025,450,2575,21275,5250,1700,9825,44175,"NYC",317,134,28,1,132,2
"36047011200",95814.2857142857,54585.7142857143,44200,31600,21971.4285714286,20414.2857142857,17000,4828.57142857143,5385.71428571429,3785.71428571429,30.6,23042.8571428571,20478,4571.42857142857,18600,0,157.142857142857,8371.42857142857,1842.85714285714,7100,19671.4285714286,7400,3185.71428571429,2828.57142857143,34842.8571428571,"NYC",316,79,35,2,77,2
"36047028400",62650,29750,28516.6666666667,14450,11483.3333333333,21283.3333333333,11066.6666666667,4366.66666666667,4966.66666666667,2350,39.2,20216.6666666667,30750,7750,16383.3333333333,0,0,2883.33333333333,900,4833.33333333333,13983.3333333333,7750,3600,2200,11533.3333333333,"NYC",309,52,18,0,52,0
"36047065400",29400,7433.33333333333,14366.6666666667,6800,5000,8350,6950,2300,633.333333333333,1450,43.9,166.666666666667,45282,9116.66666666667,4466.66666666667,0,0,233.333333333333,83.3333333333333,400,9166.66666666667,4533.33333333333,2916.66666666667,500,1583.33333333333,"NYC",66,15,0,0,15,0
"36047002901",101850,99575,61700,27350,27150,26350,16800,4200,12200,2850,31.5,14575,15691,2975,28225,0,0,1650,350,5375,29925,2825,1100,8375,50075,"NYC",265,81,11,0,81,0
"36081066501",27715.3846153846,3623.07692307692,13523.0769230769,5961.53846153846,4623.07692307692,8061.53846153846,5830.76923076923,3238.46153846154,1438.46153846154,1746.15384615385,42,1323.07692307692,51705,7553.84615384615,5053.84615384615,0,0,546.153846153846,7.69230769230769,538.461538461538,8838.46153846154,4576.92307692308,2261.53846153846,546.153846153846,2061.53846153846,"NYC",181,35,8,0,35,0
"36005029600",5964.28571428571,4239.28571428571,3142.85714285714,1060.71428571429,2239.28571428571,1792.85714285714,660.714285714286,210.714285714286,592.857142857143,200,32.7,1500,34475,757.142857142857,989.285714285714,0,17.8571428571429,1007.14285714286,146.428571428571,110.714285714286,1214.28571428571,796.428571428571,1125,289.285714285714,592.857142857143,"NYC",528,130,15,0,129,1
"36081007300",81160,40660,45060,6820,31400,20520,17860,4560,5360,2100,35.7,16580,51833,4400,40600,0,800,540,3400,2560,16680,25400,8580,2240,15540,"NYC",194,30,12,0,30,0
"36005051600",6403.1746031746,2217.46031746032,3444.44444444444,1192.06349206349,1065.07936507937,1780.95238095238,1834.92063492063,530.15873015873,533.333333333333,530.15873015873,48.3,166.666666666667,62179,1857.14285714286,519.047619047619,23.8095238095238,0,252.380952380952,82.5396825396825,131.746031746032,1912.69841269841,880.952380952381,780.952380952381,352.380952380952,266.666666666667,"NYC",388,124,9,0,124,0
"36047016200",25277.7777777778,6555.55555555556,11844.4444444444,4144.44444444444,6544.44444444444,7900,5844.44444444444,844.444444444444,1555.55555555556,1811.11111111111,43.3,2644.44444444444,50822,4366.66666666667,7455.55555555556,0,0,1222.22222222222,677.777777777778,788.888888888889,5666.66666666667,4900,4877.77777777778,1133.33333333333,3144.44444444444,"NYC",303,60,12,0,60,0
"36081048200",16711.1111111111,16044.4444444444,8766.66666666667,2200,4955.55555555556,4988.88888888889,3600,966.666666666667,1566.66666666667,855.555555555556,44.2,1966.66666666667,32005,3677.77777777778,4188.88888888889,0,0,344.444444444444,133.333333333333,666.666666666667,5311.11111111111,2611.11111111111,688.888888888889,1466.66666666667,1288.88888888889,"NYC",206,59,19,0,59,0
"36081011400",23000,20060,12280,8060,4540,6780,3000,620,1280,1660,29.9,4900,30299,1900,4420,0,140,560,100,2560,6860,380,480,1120,4320,"NYC",155,29,6,0,29,0
"36061002201",109100,92950,57616.6666666667,10183.3333333333,38283.3333333333,27283.3333333333,25583.3333333333,7766.66666666667,13600,8283.33333333333,40.3,10650,34116,1900,34866.6666666667,0,600,8250,750,3783.33333333333,36116.6666666667,22183.3333333333,5866.66666666667,7533.33333333333,31616.6666666667,"NYC",341,101,31,1,100,1
"36047015500",61466.6666666667,11400,31133.3333333333,13800,14550,19833.3333333333,12450,833.333333333333,2766.66666666667,566.666666666667,35.9,4466.66666666667,68914,3500,18200,0,2733.33333333333,4366.66666666667,4533.33333333333,350,4083.33333333333,17933.3333333333,16450,1733.33333333333,2633.33333333333,"NYC",234,39,8,0,39,0
"36081009400",41742.8571428571,38771.4285714286,20685.7142857143,9471.42857142857,10128.5714285714,13542.8571428571,7528.57142857143,1071.42857142857,1771.42857142857,1928.57142857143,37.4,9500,25870,4400,11385.7142857143,0,0,1857.14285714286,728.571428571429,2685.71428571429,10671.4285714286,6385.71428571429,900,2342.85714285714,6357.14285714286,"NYC",288,71,30,0,71,0
"36047090200",47700,47171.4285714286,27571.4285714286,13042.8571428571,9828.57142857143,14371.4285714286,8514.28571428571,1942.85714285714,3571.42857142857,2285.71428571429,36.4,8728.57142857143,24236,4857.14285714286,10314.2857142857,0,200,628.571428571429,600,3785.71428571429,14442.8571428571,1757.14285714286,1100,3128.57142857143,15828.5714285714,"NYC",220,77,17,1,76,1
"36047033300",67657.1428571429,23628.5714285714,32971.4285714286,24571.4285714286,18928.5714285714,12185.7142857143,9071.42857142857,2900,2442.85714285714,2628.57142857143,26,5842.85714285714,26761,5571.42857142857,9371.42857142857,0,128.571428571429,5685.71428571429,400,1428.57142857143,16185.7142857143,6371.42857142857,4185.71428571429,1614.28571428571,15328.5714285714,"NYC",266,82,14,1,81,1
"36081052500",23300,8450,11825,5225,6825,5250,5237.5,762.5,2087.5,875,33.9,3112.5,31956,6550,5075,62.5,262.5,462.5,225,700,7062.5,2787.5,1437.5,600,4037.5,"NYC",244,44,5,0,44,0
"36081063500",38585.7142857143,10771.4285714286,20042.8571428571,9100,8028.57142857143,11328.5714285714,7014.28571428571,3114.28571428571,2757.14285714286,2128.57142857143,39.2,2114.28571428571,41738,8971.42857142857,5785.71428571429,0,185.714285714286,671.428571428571,528.571428571429,557.142857142857,11728.5714285714,4528.57142857143,2057.14285714286,2128.57142857143,5457.14285714286,"NYC",185,27,9,0,27,0
"36081053200",28485.7142857143,28014.2857142857,15771.4285714286,6214.28571428571,7542.85714285714,7857.14285714286,5171.42857142857,1700,2228.57142857143,1200,39.1,2285.71428571429,36890,7771.42857142857,5957.14285714286,0,0,157.142857142857,85.7142857142857,328.571428571429,9300,2857.14285714286,1771.42857142857,2714.28571428571,2242.85714285714,"NYC",229,95,9,0,95,0
"36005016900",34025,33050,17800,9300,8650,8175,6625,1275,4175,2350,32.4,3125,27019,2925,4925,0,0,800,0,875,8325,2825,225,3175,12125,"NYC",277,107,32,0,106,1
"36081059600",16812.5,16562.5,9387.5,3150,2400,4112.5,5775,1375,1775,1125,44.6,687.5,34226,4125,3050,0,137.5,125,162.5,725,4500,3325,1537.5,775,262.5,"NYC",116,46,4,0,45,1
"36081011200",31457.1428571429,24771.4285714286,15828.5714285714,5857.14285714286,7771.42857142857,9171.42857142857,6542.85714285714,2114.28571428571,2585.71428571429,871.428571428571,39.6,6071.42857142857,26576,4200,6200,0,114.285714285714,485.714285714286,1000,2185.71428571429,8514.28571428571,3414.28571428571,1185.71428571429,2100,7614.28571428571,"NYC",297,73,13,0,73,0
"36081013200",37200,22671.4285714286,19542.8571428571,10557.1428571429,10085.7142857143,10200,4814.28571428571,1542.85714285714,2385.71428571429,1042.85714285714,31.9,6900,31620,6871.42857142857,8714.28571428571,0,0,1142.85714285714,500,1628.57142857143,7800,4785.71428571429,3142.85714285714,1142.85714285714,6585.71428571429,"NYC",215,52,16,0,52,0
"36081005500",15550,10816.6666666667,6816.66666666667,2000,5233.33333333333,3416.66666666667,4450,450,1666.66666666667,666.666666666667,38.8,3366.66666666667,35625,1116.66666666667,7266.66666666667,0,0,633.333333333333,0,950,3916.66666666667,3633.33333333333,916.666666666667,633.333333333333,2700,"NYC",385,53,16,0,53,0
"36081058100",57300,25340,31740,11500,17180,15640,11700,1280,4640,2540,35,11400,38581,10740,17260,0,0,2420,1220,1260,17180,7240,3600,1120,6640,"NYC",228,59,16,0,59,0
"36081026200",19450,19450,10566.6666666667,4766.66666666667,4583.33333333333,5033.33333333333,4033.33333333333,1033.33333333333,1566.66666666667,783.333333333333,38.5,1983.33333333333,35147,3500,5450,0,0,216.666666666667,0,383.333333333333,6400,1916.66666666667,400,1150,2266.66666666667,"NYC",143,74,16,0,74,0
"36061019900",100144.444444444,37677.7777777778,57833.3333333333,11277.7777777778,47166.6666666667,19400,13411.1111111111,8888.88888888889,4477.77777777778,4444.44444444444,29.6,16011.1111111111,41613,2922.22222222222,23188.8888888889,0,122.222222222222,12644.4444444444,2333.33333333333,433.333333333333,6333.33333333333,19944.4444444444,24166.6666666667,3233.33333333333,13344.4444444444,"NYC",409,75,13,1,73,2
"36047085600",52900,52250,33050,6533.33333333333,13633.3333333333,15666.6666666667,12483.3333333333,4583.33333333333,9433.33333333333,3283.33333333333,43.2,13933.3333333333,36715,5383.33333333333,21183.3333333333,0,0,366.666666666667,166.666666666667,1250,19683.3333333333,5216.66666666667,3333.33333333333,2966.66666666667,6050,"NYC",317,140,15,0,140,0
"36047019300",58910,40490,36050,10230,23230,9890,11620,3940,4730,3710,29.4,5830,31170,3580,11430,0,1060,2790,1020,810,12390,7350,4580,2960,7310,"NYC",292,95,28,0,95,0
"36047059800",44500,14725,21875,11075,9575,12225,9700,1925,3600,2425,37.9,5662.5,41134,7237.5,11312.5,0,0,1750,375,1512.5,9375,8237.5,3950,2662.5,9700,"NYC",123,29,4,0,29,0
"36005025400",28857.1428571429,12942.8571428571,15700,5157.14285714286,7642.85714285714,7985.71428571429,5300,2771.42857142857,2157.14285714286,2157.14285714286,36.5,3714.28571428571,35150,4557.14285714286,5457.14285714286,0,14.2857142857143,1628.57142857143,428.571428571429,1228.57142857143,10628.5714285714,2871.42857142857,2514.28571428571,885.714285714286,3400,"NYC",125,30,14,0,30,0
"36081077908",51925,35837.5,23225,12000,18275,13325,7225,1100,4325,1212.5,30.1,9000,38049,10425,7687.5,0,0,675,662.5,612.5,13237.5,4762.5,3237.5,2450,8025,"NYC",134,38,7,0,38,0
"36047017600",40616.6666666667,23733.3333333333,19800,8516.66666666667,9766.66666666667,10916.6666666667,8916.66666666667,2500,3050,2033.33333333333,38.1,8683.33333333333,36250,6416.66666666667,10750,0,116.666666666667,1366.66666666667,900,3300,8733.33333333333,5450,2333.33333333333,533.333333333333,6683.33333333333,"NYC",159,28,8,0,28,0
"36081004500",36555.5555555556,17588.8888888889,20466.6666666667,4922.22222222222,7355.55555555556,10066.6666666667,9966.66666666667,4244.44444444444,4466.66666666667,3266.66666666667,50.8,3344.44444444444,56844,3088.88888888889,11644.4444444444,0,377.777777777778,1855.55555555556,922.222222222222,1866.66666666667,7822.22222222222,9555.55555555556,4888.88888888889,1477.77777777778,2900,"NYC",260,80,27,0,80,0
"36081014500",43940,13380,20200,6640,13340,11000,9140,3820,2520,3020,38,7820,45625,4160,15460,100,420,1340,340,720,10960,10120,5960,3040,6580,"NYC",158,36,6,0,36,0
"36081077902",24190.9090909091,3731.81818181818,12100,8472.72727272727,4827.27272727273,5104.54545454545,4740.90909090909,1045.45454545455,572.727272727273,554.545454545455,29.7,1259.09090909091,50048,5072.72727272727,2545.45454545455,0,0,250,745.454545454545,531.818181818182,3354.54545454545,3709.09090909091,3413.63636363636,659.090909090909,2531.81818181818,"NYC",246,70,11,1,69,1
"36005016400",17100,6800,8900,3183.33333333333,3400,3100,6033.33333333333,1383.33333333333,1816.66666666667,716.666666666667,48.7,633.333333333333,40227,3316.66666666667,2350,133.333333333333,0,333.333333333333,400,583.333333333333,6516.66666666667,2200,533.333333333333,950,1850,"NYC",181,49,6,0,49,0
"36081075702",28807.1428571429,13057.1428571429,16050,4257.14285714286,4585.71428571429,8821.42857142857,6728.57142857143,4414.28571428571,2985.71428571429,2992.85714285714,45.8,3478.57142857143,70369,2078.57142857143,10578.5714285714,0,0,1035.71428571429,457.142857142857,342.857142857143,5900,6721.42857142857,6335.71428571429,564.285714285714,3142.85714285714,"NYC",381,100,15,0,100,0
"36005002500",113020,111200,60520,35780,30360,27980,15220,3680,12320,3300,30.4,28820,21265,4700,27060,0,1560,4940,1040,5840,26020,4300,1180,4640,55460,"NYC",218,86,38,0,86,0
"36047034000",43480,27360,24880,4100,7800,7160,10440,13980,6280,8720,59,3420,18188,2720,6680,0,0,480,140,4460,14780,6180,1360,1740,13260,"NYC",91,25,11,0,25,0
"36081026700",77862.5,74437.5,36362.5,12787.5,27175,26675,9912.5,1312.5,5112.5,2162.5,34.5,35900,25246,3187.5,36425,0,0,4400,562.5,3787.5,21650,6387.5,3287.5,3250,16137.5,"NYC",540,138,80,2,135,3
"36081009900",0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",78,8,3,0,8,0
"36061023200",125542.857142857,117600,64671.4285714286,31442.8571428571,44385.7142857143,31100,17142.8571428571,1471.42857142857,10471.4285714286,5928.57142857143,30,19928.5714285714,21555,8271.42857142857,39828.5714285714,471.428571428571,828.571428571428,2257.14285714286,942.857142857143,5700,31185.7142857143,11428.5714285714,5014.28571428571,10071.4285714286,37528.5714285714,"NYC",753,211,54,0,211,0
"36047008800",48557.1428571429,39314.2857142857,21557.1428571429,9400,16057.1428571429,11442.8571428571,9971.42857142857,1685.71428571429,5900,2142.85714285714,33.3,10628.5714285714,26663,742.857142857143,20528.5714285714,0,814.285714285714,2600,100,814.285714285714,10614.2857142857,5114.28571428571,4171.42857142857,2385.71428571429,6800,"NYC",229,57,20,0,57,0
"36047117800",34640,34240,16300,8700,7640,12180,5080,1040,3240,1320,36,9180,31563,2760,9760,0,0,1140,0,1700,9880,1220,300,980,8140,"NYC",222,69,20,0,69,0
"36081058500",66928.5714285714,38785.7142857143,33657.1428571429,15742.8571428571,17371.4285714286,22157.1428571429,9628.57142857143,2028.57142857143,3585.71428571429,2385.71428571429,35.2,14128.5714285714,31552,6614.28571428571,19742.8571428571,0,542.857142857143,2928.57142857143,1657.14285714286,1557.14285714286,15957.1428571429,6714.28571428571,4300,1757.14285714286,8842.85714285714,"NYC",203,47,16,0,47,0
"36047021000",75233.3333333333,49416.6666666667,37966.6666666667,19183.3333333333,14483.3333333333,24616.6666666667,13300,3650,3850,2350,38.5,19933.3333333333,19921,10966.6666666667,17916.6666666667,0,0,2550,516.666666666667,4933.33333333333,20266.6666666667,8900,2550,3300,17800,"NYC",223,55,21,0,55,0
"36047010600",87333.3333333333,82000,44933.3333333333,19950,27233.3333333333,23933.3333333333,13033.3333333333,3183.33333333333,5400,2116.66666666667,32.6,36583.3333333333,16460,10016.6666666667,18233.3333333333,0,850,7266.66666666667,0,10766.6666666667,10266.6666666667,7983.33333333333,1083.33333333333,2583.33333333333,39533.3333333333,"NYC",398,58,32,0,58,0
"36061030700",124633.333333333,56800,58166.6666666667,19700,26300,40366.6666666667,30366.6666666667,7900,12566.6666666667,2566.66666666667,41.7,11400,50948,7800,51766.6666666667,3166.66666666667,0,4833.33333333333,3866.66666666667,1800,26800,20766.6666666667,32200,7266.66666666667,13666.6666666667,"NYC",131,13,7,0,13,0
"36005029302",33281.25,10275,17837.5,5293.75,4662.5,8931.25,9393.75,5000,3112.5,2475,50.8,1806.25,62165,8137.5,7293.75,0,181.25,906.25,1025,187.5,6662.5,6293.75,7850,575,643.75,"NYC",253,36,6,0,36,0
"36047111000",68000,67200,40720,20820,17800,14060,11960,3360,4820,2440,30.7,2860,23269,3320,12620,0,0,2100,0,5680,20480,2480,840,5560,31280,"NYC",222,96,19,2,94,2
"36047037700",57328.5714285714,51614.2857142857,31242.8571428571,11685.7142857143,16757.1428571429,14942.8571428571,9957.14285714286,3985.71428571429,5957.14285714286,3842.85714285714,35.2,4128.57142857143,35781,4914.28571428571,15900,0,514.285714285714,885.714285714286,1242.85714285714,657.142857142857,16414.2857142857,6671.42857142857,3528.57142857143,2414.28571428571,16700,"NYC",273,73,18,0,73,0
