"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_iri","road_bumps","road_aadt","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov"
"36047011700",88,1053632,509685,1,15,2,6,2,2,48,2229,840,25,12.99614485,0.29268629,0.0046811,0.2091347,1.00582869,2.00000179,101.0809906,8.3420745,10977.84256,1.10689781,35.25645282,2.4827035,0.73713781,21.2679512,2688,0.08,"NYC",599,120,14,0,120,0,34950,1687,1109,1309,433,1120,884,251,108,178,62,33.1,249,52244,171,1288,0,33,102,75,157,345,837,450,165,265
"36061011300",421,62608,22849,1,115,18,12,22,16,821,104,50,15,10.09935934,0.34220105,0.00817466,0.24878771,0.76358007,1.17020727,35.31934219,12.41658758,3463.674567,2.13415646,35.66346164,3.43617245,0.04900891,24.84465067,118,0.07,"NYC",1617,299,157,1,298,1,1714.28571428571,25,95,25,0,73,22,25,0,10,0,30.9,40,90781,0,36,0,0,55,4,0,0,49,7,0,28
"36047001500",181,3289734,1933065,0,14,6,7,6,5,52,4865,1817,45,11.90467501,0.28363674,0.00673848,0.14387375,1.59688355,8.00000163,60.53725145,5.76445299,13354.16977,3.14467957,63.37751014,9.40800332,0.21622152,23.11389155,4457,0.12,"NYC",2538,432,80,1,430,2,53250,1927,4463,3395,1080,2595,1823,790,102,559,131,31.9,1127,63250,302,2573,0,112,420,254,118,977,1781,790,391,1499
"36081086900",194,353101,247861,1,51,14,14,44,14,169,1487,598,50,9.36567801,0.80473717,0.00111945,0.21814138,1.33529101,3.00000015,29.26528982,13.18232014,4470.418999,4.40309729,59.27444876,4.2536696,0.01572628,20.98428052,2207,0.22,"NYC",2210,412,80,3,408,4,9331.81818181818,56,1997,1137,293,647,579,444,90,148,108,40.2,1131,25250,279,384,0,0,131,54,127,478,248,72,20,725
"36061031100",513,0,0,0,0,0,2,0,0,2,0,0,50,14.8861161,0.75951922,0.0002229,0.30990088,2.22630215,6.00000498,60.42045754,5.64208147,17846.35862,7.42654365,68.73652657,8.4007915,0.05659779,24.45219434,2,0.28,"NYC",1094,247,12,1,245,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"36047010000",58,666303,467715,0,16,2,7,5,0,37,4214,1694,12,1.72888589,0.29645176,0.03975142,0.2253614,0.41785776,0.95797508,NA,NA,288.5002073,1.08077855,23.91820645,2.03536983,0.01940997,29.146742,6886,0.06,"NYC",306,71,33,0,71,0,110700,524,6118,3126,1760,1811,1843,1050,178,356,117,32.3,2708,17213,377,1846,8,51,475,32,606,884,347,124,251,2694
"36047004600",64,428485,103721,0,1,3,2,4,0,4,854,380,9,3.71758729,0.25120205,0.0011821,0.1971052,0.61054472,2.00000115,5.58120155,1.98874281,1766.98039,1.43576742,23.72120405,1.7676307,0.04136214,25.32913059,1160,0.11,"NYC",175,50,11,0,50,0,11150,1110,228,677,297,244,382,321,94,26,59,44.8,28,78500,224,252,0,0,35,56,65,241,316,114,38,48
"36047030800",61,421576,295928,0,4,2,4,1,1,10,1440,579,25,10.12944575,0.33413913,0.00117813,0.18628396,1.05759507,2.00000067,0.08147202,0.00177788,1636.609792,1.21045985,56.17798134,3.06090826,0.09873121,NA,NA,NA,"NYC",323,78,7,0,78,0,7319.23076923077,1319,584,899,313,374,527,530,159,171,104,49,198,34952,284,504,0,0,18,0,158,602,240,119,67,308
"36047006300",68,927416,449334,1,5,5,4,3,0,13,1390,518,24,2.69780969,0.47782692,0.00103039,0.28221428,0.56692076,0.96776721,5.54573889,0.80217538,904.945485,1.12932199,54.23970673,2.37530359,0.02331821,24.29159214,1766,0.04,"NYC",218,23,2,0,23,0,47125,1488,397,1019,381,437,713,248,106,136,37,37.2,118,70764,151,771,0,40,71,45,17,289,593,277,34,107
"36081155102",42,2509495,986650,1,19,6,4,57,0,44,6610,2801,50,17.47489219,0.67812507,0.00132808,0.29142483,1.57585958,3.99999686,50.04216736,6.37554191,22054.34537,6.03644783,73.99094717,10.02399476,0.07077894,NA,8282,0.58,"NYC",905,246,26,0,245,1,15754.5454545455,4299,4366,4703,1396,1860,2373,2101,935,1115,729,45.7,554,58971,3019,1053,0,0,107,113,162,2602,1421,689,357,597
"36047110400",151,651099,479513,0,34,11,15,11,2,98,2872,1201,30,8.15687671,0.61882581,0.00028798,0.35729416,1.60436374,4.00000002,34.07924272,3.75343809,7125.454337,3.32417709,40.81093452,9.21631784,0.15394113,22.44356443,4016,0.29,"NYC",2675,1074,133,4,1068,6,16917.2413793103,50,4856,2669,1194,1351,1295,872,194,437,243,33.9,425,30381,436,1286,0,0,84,107,169,1778,200,146,286,1067
"36047066200",55,402218,97362,0,8,0,6,29,0,39,1146,510,7,3.9339427,0.20586443,0.01390532,0.17544432,0.50650939,0.59517195,37.53459447,6.45331624,2855.526587,0.37010425,18.87215313,1.26627347,0.18833147,23.11218614,1492,0.09,"NYC",477,123,21,1,122,1,18744.4444444444,1164,523,891,359,306,533,370,119,130,99,44.8,79,43698,391,273,0,0,89,0,28,451,274,110,91,88
"36081084602",62,177349,80761,0,3,2,0,1,3,5,709,296,50,28.29662022,0.79,2.39e-05,0.28251216,2.66105764,6.00000213,119.1262904,21.6854482,42780.36084,8.94566465,55.70872294,20.00624066,0.0921196,19.70422459,1067,0.29,"NYC",2139,696,8,2,691,5,4010.71428571429,93,1030,481,263,287,418,124,31,74,79,35.8,174,24688,286,167,0,0,16,7,68,354,94,32,80,237
"36081095400",63,928601,683885,0,5,1,3,3,0,12,3716,1553,25,10.06019426,0.33404804,0.04,0.24710085,0.95686345,2.00000022,75.33614776,5.65481188,2141.971153,1.428572,34.27539469,2.09758706,0.14088834,NA,NA,NA,"NYC",328,101,24,0,101,0,17541.935483871,549,4889,2906,1641,1181,1433,936,247,499,172,34.1,618,37126,1126,843,0,19,47,24,402,1214,563,313,244,909
"36061029900",184,370527,433342,0,8,5,5,1,0,18,2196,593,29,17.72391405,0.31519508,0.00023359,0.18246609,2.14816745,3.84255377,206.3238168,35.93082533,17776.34345,1.07850657,27.16701388,11.7241834,0.03732607,21.66598009,3926,0.24,"NYC",832,178,43,0,178,0,19279.1666666667,97,4530,2376,1132,915,1221,1015,344,771,331,40.5,994,19757,292,1146,6,0,67,52,174,1044,448,42,263,1750
"36061031703",242,8294287,4024298,1,40,13,7,6,2,79,5535,2044,35,24.8168742,0.05999999,7.23e-05,0.05308045,5.63322263,7.99999815,223.7038839,5.85801398,41653.87358,0.10924537,34.5052314,33.79919627,3.5e-07,25.38318419,8557,0.09,"NYC",893,183,50,0,182,1,74091.6666666667,6372,2519,4357,2311,2151,3311,899,219,631,206,34.9,1550,116071,303,2189,0,199,1804,256,87,597,2708,1873,145,504
"36081021900",477,0,0,0,4,0,9,0,0,33,0,0,25,15.27479348,0.48746712,0.00027686,0.25635197,1.39360892,2.00000263,17.68941908,11.67154721,3232.866603,3.69241098,66.94145176,4.25081822,0.03441801,19.22451173,7,0.54,"NYC",791,154,17,0,154,0,8.16326530612245,4,0,4,0,0,0,4,0,4,0,NA,0,NA,0,0,0,0,4,0,0,4,0,0,0,0
"36081012000",87,500311,351197,1,9,4,2,3,0,17,1747,703,4,1.85744095,0.31287265,0.00126793,0.22529499,0.24060647,0.32141472,14.94969621,5.68042028,1319.260904,0.81372216,9.32904144,0.69519199,0.06833692,27.77558045,2737,0.06,"NYC",236,58,14,1,57,1,44683.3333333333,75,2606,1209,556,751,773,550,51,234,51,35.9,772,22841,578,409,0,0,171,15,116,680,361,145,109,857
"36047005602",32,631490,443278,1,3,1,1,16,1,8,1059,426,42,9.75219551,0.25424783,0.00035853,0.16189943,1.45535231,5.0849566,44.88910059,3.75664069,9767.891246,1.33353934,36.01241922,6.54107055,0.03809495,24.77730934,1532,0.05,"NYC",576,206,9,0,205,1,27033.3333333333,1198,424,931,261,527,423,245,166,151,147,37.1,116,51500,254,529,0,10,70,47,23,320,468,246,33,155
"36005005200",96,268017,262688,0,4,2,3,1,0,17,1253,395,23,9.41874537,0.35685529,3.65e-05,0.27202275,1.37446489,1.99828524,32.55396651,8.848087,1693.391117,1.20227499,64.67236778,3.42701303,0.06098085,21.64996747,2012,0.07,"NYC",479,104,17,1,103,1,33828.5714285714,14,2354,1290,676,741,395,466,90,361,93,31.1,501,20584,132,538,0,35,127,55,159,775,114,24,64,1137
"36061014300",374,0,0,0,2,2,0,2,0,12,0,0,25,21.54889303,2.44370499,6.15e-05,0.73862812,1.81514451,4.00000095,9.13288223,1.5667174,4581.500871,16.4156267,88.1116183,6.23832363,0.09390104,26.76849878,25,1.38,"NYC",2590,468,118,2,465,3,4.3859649122807,0,5,5,1,2,2,0,0,0,0,19.8,0,NA,0,0,0,0,0,0,0,2,0,0,0,3
"36085020803",16,2096281,559633,0,0,4,0,4,0,6,4810,2070,50,25.09005377,0.45999996,0.00033736,0.26792946,0.8623597,2.0000006,92.93603665,14.19310238,14556.04873,5.54028868,57.15093242,8.27513347,0.40713147,NA,NA,NA,"NYC",495,134,9,0,134,0,7741.97530864198,5215,1056,3332,1612,1161,1906,1461,131,526,208,39.5,142,51371,2034,764,0,0,73,50,63,1617,978,640,150,473
"36061009300",84,5594053,3071361,1,41,10,5,19,0,60,6800,2380,25,9.32690238,0.35226665,0.00240093,0.26383343,0.78576332,1.99999987,45.02872279,17.01709873,4614.105324,1.96529948,31.08742525,4.59641976,0.05249911,27.12572134,9349,0.07,"NYC",859,122,41,0,120,2,143028.571428571,5382,4630,5006,1362,2443,3267,2133,807,1114,295,41.5,1051,54515,280,2873,0,230,1968,520,189,1765,2645,2162,332,1757
"36047092800",60,554482,408357,0,1,0,0,0,0,2,1979,827,7,0.72173175,0.27000004,0.0023662,0.18935009,1.18216008,1.99999981,4.66122816,0.33615589,664.8203858,1.06946778,63.74141426,5.44371794,0.00933403,27.54645326,2787,0.06,"NYC",419,217,25,1,216,1,49783.3333333333,51,2936,1664,639,579,954,583,232,405,232,42.6,347,35891,515,580,0,19,204,24,88,749,312,236,116,361
"36047030400",34,729948,512390,0,5,4,2,1,1,13,2805,1128,50,16.52191596,0.47710507,0.00409118,0.2833622,1.76980906,6.00000116,37.36280266,8.09649254,19761.52403,3.38698464,61.67319445,7.53726334,0.09939997,NA,NA,NA,"NYC",403,116,17,0,116,0,21600,1795,2093,2028,741,702,1170,858,417,243,292,44.3,762,32442,377,1047,0,10,69,17,213,905,705,173,97,734
"36061024100",63,1387636,1011237,1,13,3,1,8,0,24,5259,1905,36,19.45841183,0.21703952,0.00066665,0.13048057,1.73741402,4.35123612,73.63064014,9.05822995,17829.8855,1.12146939,50.79983052,8.92075277,0.04382841,24.39190666,7848,0.07,"NYC",552,136,21,1,135,1,115828.571428571,1061,7047,4075,990,2501,2390,1640,587,1301,389,41.1,2113,30409,601,2540,0,293,489,178,384,1910,1442,712,467,2272
"36061016900",112,5970531,2896837,2,50,17,6,41,2,77,6095,2251,17,9.05923838,0.31137457,0.00017183,0.2223639,0.80613241,1.383887,14.83028462,9.56543424,2011.577608,0.83110972,34.35684827,3.04566063,0.05774321,29.53994049,8203,0.07,"NYC",564,82,31,0,82,0,121500,6797,1708,4575,1438,1731,2759,2268,309,906,170,41.9,1005,66582,177,3889,0,97,409,470,179,860,2732,2167,159,712
"36005007100",142,305654,307905,2,11,5,6,8,0,62,1375,456,30,16.14381523,0.36000001,2.24e-06,0.1885333,1.35250294,2.00000045,79.41801697,8.55717647,3974.330882,2.18359204,57.9172819,4.01316913,0.2069724,24.16448967,2711,0.1,"NYC",474,171,44,0,171,0,25440,42,2502,1468,631,739,644,423,107,241,120,31.4,182,31655,252,780,0,0,48,4,58,639,290,94,179,637
"36005008300",120,623397,656411,0,14,4,8,6,0,35,3503,1026,25,11.99941131,0.31448176,0.00335987,0.21182054,1.07123038,1.9999998,62.52635,5.08982688,14409.60903,1.09760855,38.05215034,2.36604397,1.00213818,24.91121196,6334,0.08,"NYC",321,88,29,0,88,0,86087.5,23,6864,3492,2167,1855,1819,887,159,643,177,30.8,1564,21561,342,1831,0,0,184,94,575,1436,406,83,368,2836
"36047000700",111,2716481,1318006,1,23,4,1,24,0,35,2625,969,45,15.2333976,0.19189515,3.69e-05,0.12386335,0.53895335,1.41511927,129.5156702,10.1173047,27353.61947,1.39247295,43.24953478,6.73634579,0.38785016,23.86666033,3616,0.07,"NYC",678,127,14,0,127,0,58714.2857142857,3100,1010,2118,855,1092,1535,477,151,296,134,36.5,275,80921,151,1686,0,133,315,264,37,243,1332,983,84,207
"36005041100",72,494662,360468,0,9,2,5,15,0,21,1985,704,25,9.56775126,0.34978597,0.00311411,0.18237014,1.40852412,5.99999515,89.1005827,1.9607602,2892.361607,1.08340784,33.78356847,4.99947268,0.09453562,24.52920948,2950,0.05,"NYC",199,51,14,0,51,0,63160,305,2853,1709,873,860,775,514,136,314,100,30.9,592,30633,377,818,0,0,64,11,140,837,374,81,237,1096
"36081001400",32,723053,415297,0,6,2,5,7,0,18,2610,1051,7,1.71947155,0.30902339,0.00111509,0.25252191,0.64238721,2.00000076,14.12354103,6.99605723,1124.90742,1.34298534,26.47259674,1.75258172,0.03737481,27.54636942,3841,0.08,"NYC",394,112,14,0,112,0,47625,616,3194,1854,745,975,1090,839,161,445,174,39.6,587,26089,603,1183,0,0,133,55,146,1072,289,181,220,162
"36085029104",41,1992633,626197,1,18,2,4,17,0,35,5118,2175,50,26.0777906,0.59306376,0.00016598,0.25052488,1.5941096,3.99999977,89.41058129,8.50878914,40828.35749,5.86291256,75.89677467,17.26787933,0.32233193,23.87012305,6717,0.6,"NYC",916,212,20,0,211,1,13232.2033898305,5306,2501,4214,1894,1923,1994,1607,389,433,356,37,354,42632,2333,892,0,16,91,56,236,2822,737,444,218,447
"36081037600",86,1039947,460527,0,3,4,1,1,1,8,4105,1961,9,3.15323129,0.42746893,0.00663735,0.2665042,1.20293676,2.0000004,3.11795085,0.68098974,976.0316732,1.34914222,59.60692223,3.06152941,0.0058678,26.4941855,5530,0.29,"NYC",378,157,11,0,157,0,21586.6666666667,0,6476,3643,1519,1576,1781,1238,362,1040,340,37.9,633,38304,1850,1324,0,3,47,103,151,2212,535,468,385,362
"36081016600",70,487852,342449,0,8,1,5,4,0,26,2242,901,23,9.49850609,0.38674366,0.00630116,0.23894583,0.75100778,1.85991622,112.3315492,33.90517357,3827.990394,0.86606,19.33494076,3.71081124,0.19607668,27.62692417,3414,0.08,"NYC",388,136,18,0,135,1,45312.5,82,3543,1679,828,1073,846,737,141,351,99,32.3,449,31518,584,1103,0,0,117,97,324,1023,356,25,192,482
"36081086400",49,440541,200612,0,6,0,1,1,1,13,1809,755,40,8.14754695,0.48870843,0.00019629,0.2652005,1.11646772,3.99999454,26.8299815,6.15455653,2882.961295,1.67161075,45.1021292,5.22234371,0.08601991,24.90091482,2743,0.43,"NYC",555,156,39,2,154,2,6766.66666666667,365,2477,1519,517,912,755,567,91,215,183,34.8,799,27047,494,828,12,0,78,15,132,801,286,142,129,394
"36085020700",91,951347,633311,1,32,8,13,14,2,65,4099,1657,30,15.43461981,0.92756053,0.00040802,0.52582193,1.32336105,4.00000076,138.2310101,40.42515455,6968.461179,3.11627497,40.04409847,6.84040414,0.0739848,22.24647534,6451,0.36,"NYC",352,123,18,0,123,0,14994.5945945946,439,5109,2740,1471,1723,1297,816,241,514,205,30.2,1213,30459,826,810,0,0,81,36,271,1779,290,114,109,2005
"36081028800",88,784149,515488,0,2,2,1,1,0,7,3078,1267,24,7.16878349,0.42372394,0.00014775,0.29100493,1.5053992,3.78025316,36.63321424,12.80727162,3894.058534,2.0097094,67.1904569,3.03530791,0.15258122,26.62390066,4537,0.32,"NYC",544,220,29,0,220,0,18812,57,4646,2461,1100,1232,1203,884,284,554,245,35.3,799,30842,1110,1092,0,0,60,17,151,1727,471,209,201,498
"36061023000",95,1349787,1288159,3,11,2,3,3,0,20,4828,1630,3,1.66965789,0.3280357,0.17750811,0.24162996,0.67410403,1.45793645,5.4393111,1.91426399,1267.17226,0.90718521,32.58465659,1.68526007,0.0471009,29.93356247,8112,0.07,"NYC",561,121,37,0,120,1,134314.285714286,670,8732,4768,1416,3188,2868,1385,545,1405,583,35.5,1194,27331,367,3143,0,11,430,237,695,2921,842,412,671,3001
"36047003900",131,1086852,526465,2,19,7,3,13,0,49,1917,715,27,8.4460839,0.25970725,0.04462657,0.17377459,0.57942958,1.97733793,82.66522708,5.17986502,6765.530911,1.38576628,20.96954196,1.75728516,0.29947959,25.3931784,2464,0.06,"NYC",1034,209,42,1,207,2,40966.6666666667,1327,1131,1266,408,840,696,460,54,149,27,34.8,297,62052,67,1108,0,41,163,176,18,254,743,518,119,158
"36047118600",64,376225,209101,0,3,0,0,0,0,4,2000,770,18,9.78533559,0.29454296,8.99e-06,0.21526265,1.07708138,1.43679493,125.1196525,15.59123395,8338.882421,0.5429382,41.67886885,1.4655277,0.51083917,25.22017755,3026,0.05,"NYC",294,108,21,1,107,1,49060,79,2374,1263,611,710,677,391,64,221,25,32.8,480,30847,232,705,0,0,6,12,110,807,145,20,83,849
"36047102000",27,464738,342263,0,0,0,0,2,0,0,1358,568,12,5.65926852,0.20268374,0.18034582,0.19214905,0.61240725,0.94918855,NA,0,3313.451566,0.38370577,30.62036246,1.53101812,0.21710673,25.30165548,1970,0.06,"NYC",108,40,4,0,39,1,36183.3333333333,198,1973,1171,572,508,526,482,83,184,76,35.2,193,41684,422,528,0,0,20,11,78,494,231,174,114,331
"36047055500",174,3850705,1862745,5,43,2,4,10,1,106,6386,2406,6,2.03371313,0.36471148,0.18456387,0.29385889,0.61027428,1.35882973,NA,0,738.4115003,1.07594659,34.45064901,1.32883897,0.04409367,21.3860291,6094,0.1,"NYC",505,117,17,0,117,0,55580,3555,2003,2595,838,2350,2001,336,33,363,103,33.2,929,70864,328,2966,0,116,154,307,118,700,2036,1069,157,454
"36061004000",81,5282335,2118689,1,97,8,14,27,2,168,7747,3433,12,7.16359211,0.27738637,0.06476673,0.22394227,0.71601292,1.91264117,36.35739767,7.85224424,4066.185515,1.79721293,31.48341469,7.17498567,0.01303369,28.27042311,8715,0.07,"NYC",711,175,55,1,174,1,134700,6749,2680,3937,665,5539,1717,1419,89,641,114,30.2,1433,61684,287,3752,0,116,1221,438,130,719,3190,1486,273,881
"36081117500",32,1275370,585233,0,8,1,2,7,0,27,3670,1565,23,3.59547363,0.45518911,0.0057811,0.23041294,0.96476694,2.00000055,22.19144272,2.79576225,1271.19193,3.67115329,46.03063134,2.82215389,0.00600156,27.18125789,5074,0.22,"NYC",449,82,22,0,82,0,23404.5454545455,1734,3415,2628,801,985,1663,1314,386,235,254,45.9,1165,46212,1219,1007,0,0,113,29,154,1359,1002,399,122,276
"36081049200",58,828687,513458,0,3,3,1,11,0,5,3320,1408,50,10.65942499,0.45491549,8.94e-05,0.2186759,1.32210604,3.41444376,87.02896768,12.28977879,12977.80505,3.35143262,63.72221753,7.39421104,0.30238945,27.49984521,4823,0.19,"NYC",700,187,17,0,187,0,24194.7368421053,161,4436,2610,780,984,1396,1298,139,444,143,42.5,724,36875,1291,744,0,0,38,0,120,1716,550,269,190,380
"36085002100",96,882172,546281,1,23,2,10,7,0,75,3859,1526,30,19.2694618,0.60710204,1.4e-05,0.29916265,1.26213001,3.94197628,126.5035066,18.90567174,4513.749638,3.66390248,52.93193379,6.42857004,0.25467333,22.37710088,4405,0.34,"NYC",817,194,52,0,194,0,8927.08333333333,792,3493,2068,1013,1328,1104,716,124,378,112,31.1,787,26597,646,1024,0,0,130,130,140,1089,322,276,91,1183
"36061005000",181,4505241,2185895,2,68,16,12,61,6,124,4101,1515,24,9.55060207,0.19527034,0.00153679,0.17144494,0.6248757,1.50158872,6.66396399,1.82360813,1494.174028,1.43268876,37.78702767,4.15487099,0.03246635,26.67769975,5130,0.06,"NYC",796,143,67,1,142,1,86233.3333333333,4117,1057,2961,431,2071,1380,924,368,347,180,35.5,662,104517,331,2106,0,125,787,130,20,339,2159,1170,327,432
"36081138502",42,0,0,0,0,0,0,0,0,0,0,0,50,14.4909098,0.30880218,4.95e-05,0.15867242,1.74260144,6.00002241,51.32787021,1.40010999,37983.14802,12.42801749,70.12355907,10.13795954,0.0894817,23.80617309,71,0.9,"NYC",2730,642,17,1,640,2,41.5730337078652,16,21,0,4,8,0,17,8,0,0,66.7,0,NA,0,0,0,0,0,17,0,8,0,17,0,16
"36081142900",9,913857,221212,0,13,3,1,6,1,16,2978,1325,11,1.90605639,0.46403823,0.0164114,0.27337525,1.09395178,2.00000036,0.40999631,0.66921361,1209.934641,2.79853075,54.37387633,2.76549238,0.03010469,25.26279487,3719,0.21,"NYC",199,41,7,0,41,0,15823.8095238095,1579,1744,1651,529,518,981,1021,274,234,169,49.5,439,35625,1031,535,0,11,22,50,114,1017,552,436,84,136
"36061010200",263,155556,75473,1,79,11,6,93,15,265,189,70,17,7.04968691,0.345928,5.96e-05,0.22606522,0.86452778,3.98851692,3.68966955,0.57235871,1397.796062,2.08983852,26.81054665,1.53441018,0.05914162,26.61067793,232,0.07,"NYC",1654,194,64,0,193,1,2571.42857142857,132,48,65,19,27,82,43,9,0,0,41.8,38,70938,0,39,0,0,31,43,4,13,74,49,0,21
"36047034900",101,824835,607466,0,16,4,4,7,0,41,3674,1536,8,2.97566956,0.40098029,0.12064793,0.25380024,0.82503364,1.29213261,27.65764451,9.35090279,2939.854171,1.00736281,31.50667007,3.22839681,0.09171221,27.96755737,5454,0.06,"NYC",289,83,15,0,83,0,98866.6666666667,464,5468,3244,1667,1594,1517,1011,143,817,112,30.8,1335,25861,248,2028,0,0,121,71,246,1811,399,147,302,1786
"36081087100",199,455158,482787,2,116,31,33,123,7,269,1821,560,25,13.71377088,0.37628378,9.77e-05,0.17652312,1.22825604,1.99999965,98.22977627,18.97026779,5545.287078,2.02784389,49.8878215,3.9055989,0.01437687,23.62109412,2390,0.16,"NYC",1544,256,119,2,254,2,14143.75,103,2160,1221,506,639,645,361,112,272,126,34.5,669,35507,149,641,3,0,153,0,97,579,227,67,79,719
"36081025800",116,279597,205913,1,5,6,0,0,0,11,1260,527,7,4.61701542,0.34217852,0.00053073,0.26369566,0.75368442,0.95439298,31.63974875,12.19128859,1870.544605,1.09483693,21.97791622,1.87758523,0.0615397,26.29060006,2099,0.08,"NYC",209,105,16,0,105,0,30062.5,0,2405,1275,559,597,845,391,13,151,43,35.7,363,35414,486,485,0,0,61,0,98,794,173,116,176,247
"36081055500",55,316777,176059,0,6,1,1,0,0,12,1393,537,6,4.49384174,0.19097782,0.18898214,0.18998408,0.38478306,0.51076255,18.91528723,7.63134002,2668.505944,0.37968219,16.04312171,0.96195765,NA,22.36532865,1972,0.06,"NYC",281,63,16,0,63,0,37216.6666666667,487,1746,1067,531,632,676,352,42,208,39,34,674,30685,231,722,0,0,125,3,96,595,95,45,55,396
"36061014200",133,4381671,1105216,0,19,19,6,72,7,157,3310,1290,5,2.51449916,0.35804236,0.05391548,0.25528164,0.23500164,0.4236714,11.71057611,1.81659906,1539.989474,0.70537216,9.80356273,0.53640002,0.05019644,28.49919019,4588,0.07,"NYC",576,101,36,2,99,2,59800,3877,309,2421,662,546,975,1219,784,336,278,54,168,104743,214,970,0,14,479,375,11,520,967,1267,18,220
"36081101001",57,1338438,845909,0,8,10,6,21,3,27,6333,2703,25,12.50425337,0.47453421,0.01861835,0.2868229,1.04338314,1.99999986,24.19487276,14.71998175,2688.204488,2.19392688,51.74122255,4.05179223,0.18418964,NA,10422,0.32,"NYC",611,154,44,0,153,1,35406.4516129032,2858,8118,5866,2945,2697,2201,2008,1125,1356,772,33.4,741,24000,1593,1047,0,0,803,38,528,2588,1038,300,415,2737
"36005002400",572,0,0,0,0,0,0,0,0,0,0,0,50,10.90278168,0.27166082,0.00044415,0.12140084,1.48543018,6.0000114,55.69292208,0.84941767,15379.53297,1.68330084,59.42464136,6.77307525,0.1186389,22.67963854,4,0.27,"NYC",137,32,4,0,32,0,473.076923076923,58,65,33,25,98,0,0,0,0,33,27.9,65,58526,0,98,0,0,0,0,0,33,26,39,0,0
"36047041600",46,352954,247757,0,0,3,3,0,0,7,1299,522,8,2.63947108,0.27561379,0.12195394,0.20269769,0.62362193,1.41316708,29.62934003,8.63938472,3017.953022,1.11963484,22.14666409,2.34138607,0.14167412,27.32356941,2384,0.06,"NYC",256,75,27,0,75,0,42200,1949,583,1241,851,652,473,365,191,114,118,28.7,354,23026,193,470,0,12,112,55,66,521,215,72,78,775
"36081030600",99,759876,519374,0,9,1,1,2,8,19,2793,1156,50,22.20608633,0.57938468,0.00016379,0.23893984,2.73631986,6.00000954,108.4015188,14.68085595,33282.32512,10.47660663,59.86861916,16.61404548,0.24105939,21.01211784,4197,0.51,"NYC",3679,1182,30,6,1172,10,8407.69230769231,160,4212,2430,1076,919,1284,853,240,490,207,37.5,704,31182,828,931,0,0,57,28,100,1420,403,188,237,696
"36081113300",23,474630,221470,0,4,0,2,0,0,9,1143,491,19,3.68206387,0.29000002,0.03076225,0.21501297,1.16499703,2.00000017,19.32244025,6.45145139,5936.31508,1.37469482,69.01714529,3.83185325,0.08579791,27.05744303,1558,0.1,"NYC",157,39,7,0,38,1,17340,887,847,905,366,329,425,407,207,121,117,43.3,227,60625,504,206,0,5,15,6,56,391,338,238,50,91
