,GEOID,City,STATE_x,2018 Total Crime Index,Alcoholic Beverages,AnalysisArea_x,AnalysisArea_y,Beer/Wine/Liquor Stores:Bus,COUNTY_x,Eating & Drinking Businesses (SIC),Education/Library Businesses (SIC),Food Stores - Businesses (SIC),Health Services - Businesses (SIC),Hotel/Lodging Businesses (SIC),MAX_POSTED_SPEED_LIMIT,MAX_SECTION_LENGTH,MAX_TOTAL_LANES,MEAN_ACTUAL_PCT_TRUCKS,MEAN_IRI,MEAN_I_NO_OF_BUMPS,MEAN_LAST_ACTUAL_AADT,MEAN_LAST_ACTUAL_CNTYR,MEAN_MEDIAN_WIDTH,MEAN_PCI,MEAN_POSTED_SPEED_LIMIT,MEAN_SECTION_LENGTH,MEAN_TOTAL_LANES,MEAN_TOTAL_PAVEMENT_WIDTH,MEAN_VC,MEAN_q_score,MIN_SECTION_LENGTH,POPULATION_x,Point_Count,Public/Other Transportation,SQMI_x,SUM_Length_Miles,Total Retail:Bus,POPULATION_x,Went to fast food/drive-in restaurant 9+ times/mo,Went to fast food/drive-in restaurant in last 6 mo
595,36081134700.0,NYC,NY,37.0,2278522.0,1.07393944,0.41465034,0.0,Queens,9.0,8.0,4.0,6.0,0.0,29.0,0.7129995,2.00000147,0.00187695,26.16337227,4.40640397,2621.249272,516.2352108,0.69002927,77.82433124,13.32079188,0.36427338,1.4577906,2.87883393,0.12746455,25.16561928,3.69e-05,10026.0,556.0,1129660.0,0.41,4.242986900000001,29.0,10026.0,2906.0,6976.0
596,36081001600.0,NYC,NY,51.0,438224.0,0.14890222,0.05749147,0.0,Queens,3.0,1.0,1.0,3.0,0.0,1.0,0.43669505,0.71341578,,0.52150075,0.21572119,19.2243187,4.21598797,,26.83304673,0.03728503,0.32042039,0.53867154,1.54124838,0.00113097,28.49487337,0.00435647,3006.0,87.0,168273.0,0.06,1.31172483,11.0,3006.0,932.0,2095.0
597,36005043400.0,NYC,NY,97.0,570967.0,0.35275226,0.13619841,1.0,Bronx,19.0,2.0,9.0,9.0,0.0,25.0,0.48999999,2.00000056,,13.26439453,1.03377299,1775.45554,405.7784438,,65.00488952,6.16498398,0.26012673,1.34818221,3.37092856,0.08355448,26.40519175,0.01681581,3550.0,84.0,420498.0,0.14,1.81128968,55.0,3550.0,1023.0,2448.0
598,36047046400.0,NYC,NY,27.0,337405.0,0.18135753,0.07002253,0.0,Kings,0.0,3.0,3.0,2.0,0.0,23.0,0.28572464,2.00000036,,,,2394.822344,555.1891654,,54.35565987,6.36620176,0.18414789,0.9936607,3.64437661,0.14515962,25.51470421,0.00055237,2932.0,97.0,236843.0,0.07,1.10741615,9.0,2932.0,537.0,1336.0
599,36061018800.0,NYC,NY,110.0,829811.0,0.14842447,0.05730701,2.0,New York,34.0,5.0,12.0,7.0,0.0,8.0,0.27503537,0.61118971,,22.8894289,14.63787074,3526.3373479999996,408.0802209,,16.4229137,5.02842606,0.23194679,0.56366689,5.55285931,0.11593595,27.90888018,0.19807254,6399.0,87.0,582868.0,0.06,0.68150165,66.0,6399.0,1461.0,4068.0
600,36047049200.0,NYC,NY,53.0,552882.0,0.16945403,0.06542657,1.0,Kings,19.0,7.0,5.0,6.0,1.0,21.0,0.66693652,1.68844689,3.73860902,242.3822873,53.45959998,13785.701019999999,1408.391377,,38.57668833,17.13158308,0.51689122,1.40117289,3.5047717000000005,0.01083086,25.87868233,0.00786887,3606.0,100.0,388099.0,0.07,0.90057239,42.0,3606.0,859.0,2135.0
601,36047064400.0,NYC,NY,37.0,571120.0,0.20037313,0.0773645,0.0,Kings,12.0,3.0,3.0,9.0,0.0,24.0,0.23329261,4.75343299,0.0,98.72517861,1.21616633,5535.011975,888.5805144999999,1.02418745,29.16552634,11.58872866,0.19567814,1.39515318,14.24185115,0.22326398,28.46778079,0.00384374,2658.0,118.0,334472.0,0.08,0.53932716,23.0,2658.0,622.0,1519.0
602,36061015602.0,NYC,NY,119.0,832678.0,0.10814089999999998,0.04175343,0.0,New York,2.0,2.0,1.0,7.0,0.0,25.0,0.1485861,1.99999997,,11.85731375,7.85719427,3160.929521,683.7408592999999,,32.08208615,6.72284561,0.1276829,0.76395985,4.05370251,0.03678314,26.70047302,0.0077456999999999995,2349.0,54.0,584501.0,0.04,0.69560657,6.0,2349.0,606.0,1508.0
603,36061018000.0,NYC,NY,112.0,1022825.0,0.21208271,0.08188559,2.0,New York,18.0,5.0,7.0,6.0,0.0,5.0,0.29659968,0.7461627,,43.24658319,12.91734206,3119.5987800000003,273.8275822,,7.67398247,4.04594782,0.23052005,0.61631756,8.89748038,0.07331905,26.68423483,0.04064177,7701.0,111.0,873304.0,0.08,0.41515624,32.0,7701.0,1534.0,4693.0
604,36005041300.0,NYC,NY,57.0,1136956.0,0.17160572,0.06625734,1.0,Bronx,8.0,1.0,3.0,15.0,0.0,25.0,0.19838299,5.12260224,0.71526448,67.23567551,1.71003508,2987.78377,379.61483599999997,,63.55093796,11.79379354,0.1456669,2.23018847,12.10611654,0.08988619,24.4999655,0.00591512,7530.0,101.0,746619.0,0.07,1.04079429,15.0,7530.0,1853.0,4981.0
605,36061005700.0,NYC,NY,120.0,2937356.0,0.10761289,0.04154957,3.0,New York,21.0,23.0,3.0,8.0,3.0,24.0,0.23214776,1.92629104,,26.81068741,4.48973403,2783.727214,363.24909060000005,,35.04296807,8.95651518,0.13969258,0.77477195,2.01132205,0.07623624,25.2283475,0.00014615,2901.0,62.0,1425173.0,0.04,0.97562853,75.0,2901.0,838.0,2269.0
606,36047016300.0,NYC,NY,86.0,1565150.0,0.1855194,0.07162944,0.0,Kings,24.0,4.0,6.0,6.0,1.0,15.0,0.2640086,2.00000059,0.07204306,40.09983257,3.49731098,2864.909314,668.9273847999999,,27.54639351,3.55593519,0.18913482,0.58205495,3.46667508,0.12448385,25.1249551,0.00164528,2971.0,106.0,757883.0,0.07,1.43612254,38.0,2971.0,906.0,2422.0
607,36081083800.0,NYC,NY,35.0,984479.0,0.49543979,0.19129037,1.0,Queens,5.0,1.0,5.0,3.0,0.0,25.0,0.74240795,2.00000003,0.22689499,8.87912968,2.03553171,1050.6016300000001,605.5485487000001,,59.86079234,7.49455557,0.44569218,1.30170406,4.59881977,0.07321122,27.66280943,0.00319479,5059.0,290.0,444611.0,0.19,2.66027733,11.0,5059.0,1598.0,3646.0
608,36047030200.0,NYC,,22.0,831950.0,,0.08134763,0.0,,1.0,2.0,1.0,4.0,0.0,18.0,0.39423639,1.43358689,,,,2516.954489,664.087814,,41.42649211,9.44353221,0.23389400000000002,0.82852984,2.07132461,0.13783203,,0.02980287,,,583991.0,,1.17056706,3.0,,1127.0,2804.0
609,36047020600.0,NYC,NY,43.0,606268.0,0.17028801,0.06574857,0.0,Kings,3.0,5.0,2.0,9.0,0.0,6.0,0.26886736,0.5121283,,4.78223173,0.86865672,946.3657219,234.02963530000002,,12.37302988,2.34255905,0.18643088,0.26380071,1.07474489,0.05505296,27.18718165,0.02246969,2180.0,99.0,289767.0,0.07,1.06851183,5.0,2180.0,640.0,1508.0
610,36047048000.0,NYC,NY,39.0,528865.0,0.15331428,0.05919498,0.0,Kings,3.0,7.0,10.0,5.0,0.0,14.0,0.18517074,1.1222469,,,,3668.20895,864.1330191,,43.01305612,10.85770028,0.15341951,0.86026112,2.15065281,0.0001678,25.96732726,0.00095198,3914.0,91.0,371240.0,0.06,0.25083306,26.0,3914.0,815.0,2026.0
611,36061009800.0,NYC,NY,109.0,7152522.0,0.1768932,0.06829885,3.0,New York,129.0,11.0,15.0,31.0,7.0,9.0,0.28377509,1.16178061,,14.87961694,2.94121392,4042.508664,567.3785491,,30.72390836,6.98544688,0.23538499,0.58333588,5.56438308,0.08579451,28.37683658,0.03600909,7429.0,102.0,3470326.0,0.07,1.80229842,201.0,7429.0,2364.0,6401.0
612,36081003700.0,NYC,NY,77.0,0.0,0.38436115,0.14840267,1.0,Queens,1.0,0.0,1.0,1.0,0.0,10.0,0.86747951,2.00000116,,,,4622.406870000001,725.0827554,,46.82133984,7.88850317,0.6986066,0.9364268,2.87934151,0.25935738,21.61702692,2.8800000000000002e-05,0.0,89.0,0.0,0.15,1.11276243,4.0,0.0,0.0,0.0
613,36047060800.0,NYC,,41.0,990800.0,,0.15091616,0.0,,27.0,3.0,2.0,15.0,0.0,50.0,1.08000006,6.00002103,,115.4298048,8.26308275,39854.67039,1182.7243349999999,1.07264094,57.72070065,18.96705927,0.37752579,2.66597982,11.8790231,0.46094543,,0.00099414,,,616944.0,,4.45939548,34.0,,1016.0,2562.0
614,36005017901.0,NYC,NY,59.0,417024.0,0.0758022,0.02926739,1.0,Bronx,7.0,0.0,6.0,0.0,0.0,14.0,0.12974239,3.41850651,,19.10421444,0.92318275,1906.871377,251.8588617,,28.7290381,3.11529096,0.09344799,0.83370723,3.77328974,0.03424476,26.342378000000004,0.00025627,4948.0,41.0,487726.0,0.03,0.35883863,23.0,4948.0,668.0,2475.0
615,36081147100.0,NYC,NY,34.0,1204941.0,0.41916901,0.16184206,0.0,Queens,14.0,6.0,3.0,16.0,4.0,29.0,0.48631467,3.89051738,1.56359997,63.54482086,10.22932032,6413.889228,403.0055392,,40.71583262,5.86587274,0.32963085,1.50521992,7.95336864,0.16066011,26.23012227,0.02983721,3566.0,240.0,593643.0,0.16,2.64321799,29.0,3566.0,1021.0,2418.0
616,36005016500.0,NYC,NY,165.0,102571.0,0.19229797,0.07424666,0.0,Bronx,7.0,4.0,1.0,3.0,0.0,50.0,0.23777838,2.00000086,3.5105891000000002,50.33710973,3.06288373,41346.362689999994,932.2856062999999,1.99800897,53.42357987,14.40829066,0.13872095,0.612931,11.6158844,0.34422031,22.03952543,0.00144907,1113.0,113.0,119959.0,0.07,2.45632823,18.0,1113.0,163.0,603.0
617,36047030700.0,NYC,NY,126.0,628278.0,0.26336803,0.10168697,0.0,Kings,5.0,2.0,3.0,0.0,0.0,25.0,0.44647942,1.99999954,0.65139054,22.60109553,12.61026423,2526.5041109999997,289.84493050000003,,25.45546654,4.77114806,0.23866374,0.68112426,3.03314612,0.08019425,23.41549787,0.00012976,4394.0,132.0,490260.0,0.1,2.266012,13.0,4394.0,1051.0,2688.0
618,36047077400.0,NYC,NY,75.0,524285.0,0.14687096,0.0567072,0.0,Kings,13.0,2.0,7.0,13.0,1.0,19.0,0.28436332,1.51013031,0.0,54.92468215,0.20264363,1916.902183,285.5672566,,20.09332846,5.1964677,0.17310973,0.52127349,1.33885431,0.10968527,24.41431756,0.00077126,2969.0,87.0,386118.0,0.06,0.78776053,47.0,2969.0,787.0,1884.0
619,36047003500.0,NYC,NY,172.0,1165678.0,0.13235227,0.0511015,0.0,Kings,21.0,2.0,8.0,15.0,0.0,23.0,0.19170212,4.17393677,0.0,109.8516757,8.13617711,10651.88009,924.1093925000001,,42.49442783,14.83744718,0.14268975,1.70264325,9.02257519,0.31024856,24.49487764,0.00082026,1565.0,76.0,564819.0,0.05,0.99021468,65.0,1565.0,615.0,1652.0
620,36047050600.0,NYC,NY,81.0,865002.0,0.16252937,0.06275294,0.0,Kings,18.0,4.0,10.0,6.0,0.0,17.0,0.34339235,1.3207398000000001,5.92497284,140.0146314,10.72052925,7722.322948999999,1093.088932,,34.20983787,13.92229581,0.27410017,1.10218496,3.73142968,0.4322735,28.18511975,0.00016816,6417.0,95.0,825248.0,0.06,0.44298599,36.0,6417.0,1265.0,3683.0
621,36061008800.0,NYC,NY,95.0,6780722.0,0.18220229,0.0703487,0.0,New York,36.0,12.0,12.0,51.0,4.0,25.0,0.27514647,2.40782533,,39.05590037,10.5228814,5096.530149,706.9917469,,40.44684776,7.4775864,0.15996768,0.95384944,6.38476898,0.16763154,25.31437416,0.00058012,7157.0,105.0,3185072.0,0.07,1.92361246,85.0,7157.0,2278.0,5973.0
622,36081017100.0,NYC,NY,279.0,0.0,1.26650957,0.48900208,2.0,Queens,11.0,2.0,8.0,1.0,0.0,30.0,0.5499,6.00000616,1.05566144,90.4600072,8.66939285,11605.87256,932.9692457,2.32e-06,48.76901885,15.01852607,0.27471164,1.99476111,9.60078814,0.02106437,19.99293839,7.6e-05,8.0,327.0,0.0,0.49,3.87276268,64.0,8.0,0.0,0.0
623,36081099801.0,NYC,NY,80.0,1382005.0,0.45056393,0.17396370000000003,2.0,Queens,6.0,3.0,6.0,29.0,0.0,25.0,0.23221858,1.99999976,,0.95661903,0.58478831,1356.526151,908.1972107999999,,74.56707232,18.76511489,0.19364048,1.40572733,4.94188359,0.09485255,22.11151285,0.00428497,8017.0,111.0,965405.0,0.17,1.0411539,18.0,8017.0,2132.0,5208.0
624,36047105804.0,NYC,NY,77.0,799819.0,0.77720095,0.30007897,3.0,Kings,11.0,6.0,4.0,7.0,0.0,25.0,0.85,1.99999999,0.82593464,18.30595081,3.2903238,8467.990620999999,1667.9923119999999,0.38364188,79.43460195,16.38154353,0.49947646,1.64994534,4.98210524,0.35931889,24.92102379,0.00196704,6537.0,241.0,801460.0,0.3,1.80565313,24.0,6537.0,1276.0,4030.0
625,36061015500.0,NYC,NY,53.0,8200474.0,0.18390957,0.07100788,2.0,New York,8.0,4.0,1.0,32.0,0.0,50.0,0.27999997,5.48008719,0.42870914,53.91919088,5.04034718,20268.33642,473.5716834,0.7603319000000001,48.73043393,20.36481368,0.19604375,1.99629862,11.53153535,,25.93236274,0.00775672,9514.0,77.0,3714428.0,0.07,0.78334761,22.0,9514.0,2968.0,7939.0
626,36047035900.0,NYC,NY,92.0,679872.0,0.18249944,0.07046343,1.0,Kings,7.0,1.0,5.0,1.0,0.0,25.0,0.19780755,1.96905106,,11.90601741,1.38696356,2735.2402039999997,226.5596185,,24.91540447,6.23144275,0.14483541,0.66400849,3.02775449,0.07367737,26.24764379,0.00647367,5602.0,106.0,619150.0,0.07,0.98357183,13.0,5602.0,1208.0,3321.0
627,36061026100.0,NYC,NY,137.0,1390320.0,0.15630866,0.06035111,1.0,New York,11.0,7.0,16.0,5.0,0.0,25.0,0.25832279,4.00000173,,40.6266014,0.85047717,23200.26947,536.4186573,2.07681765,47.397456299999995,11.96763809,0.14606452,1.03253626,10.51327375,,27.38592517,0.00999995,11948.0,89.0,1626027.0,0.06,1.56367401,46.0,11948.0,1886.0,6984.0
628,36005039300.0,NYC,NY,98.0,643360.0,0.18401448,0.07104839,0.0,Bronx,11.0,5.0,4.0,1.0,1.0,13.0,0.27233828,1.04745493,0.46504931,73.10569637,20.0059633,3019.3003129999997,472.80407139999994,0.10177152,23.8738109,9.12424957,0.1973126,0.77031357,2.15476985,0.05993026,24.82393743,6.37e-05,8081.0,108.0,659720.0,0.07,0.79444974,18.0,8081.0,1404.0,4535.0
629,36081033100.0,NYC,NY,44.0,0.0,2.95566378,1.14118817,0.0,Queens,12.0,4.0,4.0,0.0,0.0,50.0,0.45408866,3.99944466,0.0674222,85.72841408,11.39108923,47054.75723,983.1591705,3.75158632,56.71225554,18.54484488,0.22238252,0.70431842,18.3469488,0.02174304,20.72304438,3.46e-05,0.0,161.0,0.0,1.14,6.14018295,30.0,0.0,0.0,0.0
630,36061011000.0,NYC,NY,103.0,6714148.0,0.17662949,0.06819703,3.0,New York,45.0,4.0,8.0,59.0,2.0,25.0,0.27669795,8.99999915,,49.66790732,14.16449799,9752.783970999999,753.8994028,0.7129074000000001,36.69752093,9.89365858,0.15704885,1.19405195,7.88076479,0.11757763,26.23782833,0.01816582,7151.0,104.0,3257631.0,0.07,2.25420027,144.0,7151.0,2070.0,5606.0
631,36047006000.0,NYC,NY,54.0,907420.0,0.15235657,0.058825199999999994,0.0,Kings,26.0,4.0,12.0,14.0,0.0,7.0,0.29108707,0.58805469,,22.8650614,3.2634703999999997,1050.4660210000002,212.32842180000003,,17.48788485,2.96211474,0.21799026,0.42858194,0.94869317,0.05908179,25.68017701,0.00280927,2758.0,87.0,567905.0,0.06,0.8026376999999999,53.0,2758.0,708.0,1807.0
632,36081015200.0,NYC,NY,99.0,415721.0,0.19014779,0.07341647,1.0,Queens,3.0,0.0,2.0,0.0,0.0,25.0,0.16000002,1.99999938,0.51851274,11.1342222,1.40378328,8544.688766,1195.8562279999999,0.00162392,57.49005438,5.34189364,0.11392886,0.81764097,1.10098694,0.18383348,25.56223496,0.00056948,2778.0,102.0,291818.0,0.07,1.01538943,11.0,2778.0,695.0,1728.0
633,36047083800.0,NYC,NY,95.0,419992.0,0.16670313,0.06436444,0.0,Kings,5.0,3.0,5.0,3.0,0.0,7.0,0.20054962,0.57293649,0.46090681,,,1586.819362,385.6901831,,19.15276193,4.60917503,0.18751821,0.38305524,0.9576380999999999,0.08595875,28.37618171,0.03393127,2144.0,97.0,234817.0,0.06,0.43521061,15.0,2144.0,660.0,1632.0
634,36081008600.0,NYC,NY,43.0,525974.0,0.33073418,0.12769718,0.0,Queens,12.0,3.0,3.0,3.0,0.0,34.0,0.45459347,7.685645,1.26801786,83.49843934,11.8737944,9547.786156,352.90911960000005,,53.01155351,6.04417132,0.29819235,2.12882461,11.05390883,0.02074413,26.33221109,7.269999999999999e-05,2783.0,193.0,311577.0,0.13,2.47300826,17.0,2783.0,786.0,1919.0
635,36005024000.0,NYC,NY,87.0,541013.0,0.23944690000000002,0.09245097,0.0,Bronx,3.0,2.0,0.0,1.0,0.0,33.0,0.14156041,3.90240854,,54.72995502,2.13428634,13858.353669999999,854.3047187000001,0.34816241,44.17517185,11.16166535,0.08840286,1.68397959,7.65916329,0.11143931,24.45504329,0.00062677,4004.0,136.0,398439.0,0.09,0.68458026,15.0,4004.0,1038.0,2484.0
636,36085000300.0,NYC,NY,119.0,986507.0,0.4180125,0.16139553,1.0,Richmond,31.0,5.0,3.0,14.0,1.0,30.0,0.31999998,3.9999997000000005,0.18652504,61.21369112,7.22289048,3848.23866,888.0766932,,75.08303892,11.95715243,0.19097945,1.8674997,8.0169934,0.16983335,22.13625964,0.00275611,2054.0,149.0,477214.0,0.16,2.04635527,56.0,2054.0,630.0,1672.0
637,36061022302.0,NYC,NY,128.0,461629.0,0.06059104,0.02339433,0.0,New York,3.0,5.0,0.0,1.0,0.0,12.0,0.12096675,1.48508134,,21.74143379,3.48098388,5914.4251460000005,244.96166209999998,1.31625491,40.86305803,3.92215068,0.08575909,1.01661494,2.1877334999999998,0.02291751,21.99823435,0.00565801,3785.0,31.0,539892.0,0.02,0.68662756,5.0,3785.0,584.0,2163.0
638,36005014300.0,NYC,NY,106.0,93423.0,0.13022489,0.05028011,0.0,Bronx,3.0,0.0,1.0,0.0,1.0,30.0,0.2202286,2.00000015,0.07458539,58.31265914,4.37064884,2138.753386,464.2169363,,38.55485243,7.62872374,0.14360870000000003,0.93929379,2.70430391,0.10399673,22.35966843,0.00092926,1178.0,76.0,109261.0,0.05,1.3450601,8.0,1178.0,192.0,710.0
639,36061015200.0,NYC,NY,80.0,3641678.0,0.17767194,0.06859952,0.0,New York,19.0,4.0,3.0,8.0,2.0,40.0,0.17016339,6.00000153,,57.84621784,3.31716478,48583.95321,978.8028089,1.27597374,53.307623,13.5991579,0.10004964,2.36338096,11.41096651,0.21189865,24.11420497,0.00999997,7362.0,93.0,2503151.0,0.07,1.00659817,26.0,7362.0,1701.0,4920.0
640,36081052100.0,NYC,NY,37.0,487198.0,0.19858082,0.07667248,2.0,Queens,9.0,0.0,3.0,1.0,0.0,25.0,0.2350772,2.00000251,0.65127606,71.445669,8.96657429,3607.479393,454.9540943,,54.38009329,8.23820161,0.17293987,1.30949769,3.8656224999999997,0.00777102,23.81001927,7.829999999999999e-05,2015.0,120.0,221857.0,0.08,1.44713291,24.0,2015.0,640.0,1534.0
641,36047035500.0,NYC,NY,70.0,758292.0,0.13757425,0.05311771,1.0,Kings,13.0,6.0,3.0,3.0,0.0,22.0,0.23317751,1.79307587,0.10877468,3.59969565,2.0774418999999997,2077.817701,485.6412562,,23.51566253,5.23985477,0.13985291,0.48345537,1.30926279,0.11044755,27.24101348,0.00626816,5327.0,80.0,558458.0,0.05,1.06559104,24.0,5327.0,1410.0,3374.0
642,36081126700.0,NYC,NY,54.0,487754.0,0.78981539,0.30494943,0.0,Queens,11.0,9.0,4.0,5.0,1.0,50.0,0.48157992,2.63879409,0.60157999,62.67762259,5.5654736,19323.162790000002,986.5100868999999,0.38001597,51.27804579,13.23663422,0.21443969999999998,1.0918005,7.29497169,0.08185748,27.04102712,3.3600000000000004e-05,3950.0,268.0,118067.0,0.3,4.22337701,25.0,3950.0,1495.0,3359.0
643,36061000800.0,NYC,NY,106.0,1369408.0,0.22350720000000002,0.08629661,1.0,New York,44.0,6.0,22.0,25.0,4.0,40.0,0.34436577,5.99999902,,17.47384135,3.81860708,7805.2823530000005,351.56084500000003,0.16128926,60.46772002,14.78499603,0.23884318,1.55592619,5.56844861,0.08681582,25.16312574,0.00154142,10577.0,124.0,1097208.0,0.09,3.7434646000000003,116.0,10577.0,2655.0,6956.0
644,36081028700.0,NYC,NY,37.0,1412855.0,0.19552975,0.07549446,1.0,Queens,24.0,5.0,7.0,20.0,1.0,3.0,0.55535297,0.90301296,,8.60080232,5.00161152,671.1769535,79.24927496,,22.21460324,1.08210274,0.29018318,0.49963426,2.34713907,,26.79827944,0.02346078,6381.0,114.0,876587.0,0.08,1.47983762,55.0,6381.0,1752.0,4384.0
645,36081056700.0,NYC,NY,19.0,1041051.0,0.32041912,0.12371452,1.0,Queens,4.0,0.0,1.0,0.0,0.0,25.0,0.26800196,2.00000005,0.0,10.19624717,0.98213552,862.9335435,254.7487712,,69.56795741,8.94467159,0.18962977,1.43473396,5.23543931,0.00292512,26.81328706,1.12e-05,4708.0,184.0,479178.0,0.12,1.67163698,13.0,4708.0,1386.0,3419.0
646,36081099701.0,NYC,NY,13.0,944801.0,0.98429721,0.38003928,0.0,Queens,4.0,0.0,0.0,1.0,0.0,40.0,0.57692358,2.00000027,0.36733604,83.72556952,16.99702222,16254.66703,1081.902728,0.40223931,60.20557506,11.38230845,0.31591703,1.11816338,6.00280434,0.11936624,23.73484036,1.4e-06,2757.0,538.0,415113.0,0.38,3.19819134,6.0,2757.0,838.0,2053.0
647,36047024300.0,NYC,NY,78.0,790904.0,0.15414182,0.05951449,1.0,Kings,6.0,1.0,5.0,3.0,0.0,10.0,0.30677655,0.8180708000000001,,48.56954672,10.86311742,2794.199269,350.1328136,,12.77868223,4.42548143,0.2263558,0.39335593,1.77859206,0.00883004,27.12427152,0.03063137,3925.0,85.0,505293.0,0.06,0.9197844999999999,13.0,3925.0,1148.0,2853.0
648,36085004000.0,NYC,NY,55.0,2123864.0,1.19773627,0.46244856,1.0,Richmond,5.0,4.0,3.0,2.0,0.0,50.0,0.53922846,2.0000003,0.12561898,99.05275716,13.91537888,37611.70796,1172.439116,8.30635913,41.6708929,22.93775666,0.28744214,0.64670419,12.76496374,0.39380006,23.05541002,0.00074494,13197.0,616.0,1564492.0,0.46,2.95206723,23.0,13197.0,3189.0,8019.0
649,36061026500.0,NYC,NY,97.0,1765105.0,0.19517974,0.07535932,3.0,New York,20.0,2.0,8.0,27.0,1.0,45.0,0.26028527,6.00000531,0.04025257,50.17750059,2.49096218,16532.77292,387.6630184,2.11226875,67.10369049,8.90324777,0.13122946,1.21950504,9.67526126,0.07409969999999999,25.19129674,0.00040063,7181.0,99.0,1454248.0,0.08,5.46859639,40.0,7181.0,1514.0,4713.0
650,36061005400.0,NYC,NY,141.0,3971907.0,0.16795509,0.06484782,7.0,New York,60.0,28.0,7.0,55.0,5.0,7.0,0.20430289,0.58494888,,0.57161869,0.66507134,1128.5824519999999,308.0881787,,17.22000913,4.35168265,0.17928399,0.32119709,1.14800429,0.0091259,24.87114429,0.00033222,4652.0,96.0,1927126.0,0.06,1.56716597,237.0,4652.0,1317.0,3566.0
651,36061026300.0,NYC,NY,110.0,921537.0,0.15694577,0.0605971,2.0,New York,15.0,7.0,10.0,22.0,0.0,25.0,0.26114636,2.22252223,,44.81633054,1.82322974,24223.698640000002,1111.923337,1.15910235,52.20699616,15.48236812,0.16098162,1.09630314,10.27075281,,25.54550491,0.00267618,8737.0,92.0,1077770.0,0.06,1.34370696,68.0,8737.0,1397.0,5173.0
652,36047040000.0,NYC,,47.0,529308.0,,0.07375476,0.0,,13.0,2.0,9.0,8.0,0.0,19.0,0.18753933,1.32504808,0.24203338,52.69918585,6.40342571,2375.913523,555.4135963,,21.02769888,7.03104227,0.12992009,0.57784716,1.38508678,0.08063544,,0.00662524,,,371550.0,,0.75104902,39.0,,804.0,2000.0
653,36005039500.0,NYC,NY,127.0,460325.0,0.40758277,0.15736859,1.0,Bronx,14.0,9.0,4.0,14.0,0.0,25.0,0.77190016,2.00000921,0.09555463,19.93040024,0.98401857,4013.727781,598.2726474,0.06204349,48.13094208,6.93161219,0.46720469,0.97646172,2.93675246,0.10037132,23.38461331,0.008808100000000001,4294.0,219.0,454226.0,0.16,2.97341203,57.0,4294.0,850.0,2525.0
654,36061014500.0,NYC,NY,151.0,4815082.0,0.17799021,0.06872241,0.0,New York,23.0,16.0,8.0,79.0,6.0,25.0,0.32327013,1.98508498,0.18252279,38.30362296,9.30713664,3507.4538829999997,577.8721444,0.56497763,46.23037202,12.39456964,0.20065616,0.99387842,4.11737419,0.00269986,24.72076714,0.00158208,5543.0,94.0,2083053.0,0.07,1.78318887,86.0,5543.0,1801.0,4560.0
655,36081116700.0,NYC,NY,41.0,347097.0,0.16582877,0.06402685,0.0,Queens,26.0,9.0,2.0,1.0,0.0,25.0,0.32959117,2.0000017,,,0.0,804.6695811000001,328.6849822,,34.41724101,3.96965497,0.20591610000000002,0.68834482,1.72086205,0.02107995,26.73206253,0.01000001,2320.0,96.0,243644.0,0.06,1.39308884,28.0,2320.0,573.0,1426.0
656,36005026100.0,NYC,NY,47.0,554633.0,0.17088246,0.06597809,0.0,Bronx,0.0,1.0,0.0,0.0,0.0,16.0,0.13304857,2.48238129,,2.94848901,0.48619598,4931.635468,566.2967427,,42.81226528,10.87473782,0.11995611,1.41202469,6.27289661,0.1578062,27.67516324,0.00619178,1987.0,50.0,119882.0,0.07,0.29484522,0.0,1987.0,829.0,1597.0
657,36081014201.0,NYC,NY,53.0,738108.0,0.21147567,0.08165121,1.0,Queens,4.0,3.0,4.0,2.0,0.0,9.0,0.2865512,2.00000227,0.0,58.669717299999995,11.18526948,1609.464825,326.3162349,,30.68197842,4.01215384,0.24834686,0.77566341,3.23139528,0.09417519,25.29421869,0.00148629,5092.0,114.0,410230.0,0.08,0.6693835,18.0,5092.0,1330.0,3453.0
658,36081061000.0,NYC,NY,52.0,285934.0,0.28298485,0.10926106,0.0,Queens,0.0,0.0,0.0,0.0,0.0,20.0,0.38914796,2.68377901,1.46560145,38.35016644,17.37229762,2653.752081,402.66960339999997,1.9666752,49.17323913,7.53070288,0.29465816,1.4685780000000002,5.310341,0.09095308,24.08696204,0.00721496,1217.0,148.0,95368.0,0.11,1.59402861,1.0,1217.0,355.0,913.0
659,36061017300.0,NYC,NY,95.0,6551534.0,0.17760572,0.06857395,0.0,New York,10.0,18.0,4.0,29.0,1.0,11.0,0.32027067,1.52509842,,10.02438219,6.49475949,2615.711969,290.65110310000006,,44.57458353,3.61823178,0.23720863,0.95025304,2.78757997,0.09531516,29.65123848,0.009437899999999999,9127.0,103.0,3177772.0,0.07,0.77802969,29.0,9127.0,2490.0,6728.0
660,36005026900.0,NYC,NY,78.0,498356.0,0.39900275,0.15405582,0.0,Bronx,3.0,1.0,1.0,3.0,0.0,50.0,0.54287592,2.00000192,2.36931855,66.84169002,2.60527008,62394.96668,1117.280805,6.67240879,65.89201231,28.342154600000004,0.2882146,0.58598569,17.92665693,0.53818255,22.64615645,0.00455527,3885.0,191.0,431460.0,0.15,3.42721298,7.0,3885.0,887.0,2422.0
