"GEOID","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"6037181600",9652.083,1445,3188,2490,696,2190,955,678,114,299,158,23.6,510,15607,1394,128,5,43,379,162,100,808,646,251,336,274,"LA",80,15,7,0,15,0
"6037221900",22143.75,770,2773,1807,380,2585,255,121,202,83,176,21.4,1015,6241,444,121,7,89,303,72,23,407,204,101,131,1519,"LA",177,62,19,0,62,0
"6037106020",8106.41,827,5496,3281,1473,1569,1773,1193,315,660,128,36,1393,25437,2614,183,0,0,47,13,448,1804,358,189,266,811,"LA",75,7,3,0,7,0
"6037115101",3473.333,2832,2378,2785,974,940,1255,1242,799,323,281,47.6,193,51344,2163,14,0,0,0,147,78,1192,1035,530,131,106,"LA",350,30,6,0,30,0
"6037143100",6595.455,3132,1221,2114,470,1016,1424,1312,131,424,245,45.1,239,60450,2199,109,0,32,165,150,75,834,1484,676,347,352,"LA",162,33,17,0,33,0
"6037113301",2723.864,1437,960,1119,476,522,525,466,408,123,147,45.3,243,37717,939,44,0,0,17,68,66,535,613,198,47,110,"LA",475,51,18,0,51,0
"6037261101",1501.984,3224,561,1930,761,445,1302,908,369,340,163,45.5,430,73462,1258,25,0,7,41,410,31,579,1126,482,59,263,"LA",143,9,0,0,9,0
"6037132101",15238.71,1200,3524,2523,1085,1211,1423,807,198,550,302,35.8,859,37172,1705,220,17,47,96,177,284,1463,692,244,202,710,"LA",162,26,9,1,25,1
"6037113213",9490,1968,2777,2432,866,1101,1376,1096,306,721,203,40.1,420,40681,2118,98,8,22,15,123,73,1558,889,367,94,463,"LA",175,18,8,0,18,0
"6037214700",11430.43,2041,588,1558,314,726,749,532,308,311,133,42.6,196,60781,1201,54,0,23,130,129,60,383,678,595,146,176,"LA",169,29,9,0,29,0
"6037191110",32072.73,1886,1642,2019,155,792,1078,1157,346,624,368,49.6,1064,23862,1023,967,26,34,136,122,305,1423,575,110,141,603,"LA",188,53,30,1,52,1
"6037221710",20176.92,211,2412,1316,375,1042,593,403,210,185,137,30.7,807,20169,833,196,0,91,113,29,158,635,193,84,92,802,"LA",86,17,7,0,17,0
"6037190201",27711.11,1426,1068,1189,149,1371,511,278,185,149,228,30.5,667,20785,618,242,0,20,162,155,67,667,487,121,146,794,"LA",184,50,33,0,50,0
"6037131300",12067.44,1385,3804,2562,1216,1212,1512,972,277,300,254,38,835,28879,2239,65,20,0,0,52,399,1531,475,124,112,855,"LA",122,20,5,2,17,3
"6037235201",10708,46,2631,1465,490,776,696,551,164,241,127,37.2,250,25362,867,151,6,0,15,34,129,836,169,89,253,645,"LA",239,34,13,0,33,1
"6037209810",45100,225,2481,1252,517,755,692,396,346,280,189,36.7,1124,16529,547,489,0,50,61,82,217,667,231,40,199,808,"LA",66,13,6,0,13,0
"6037186403",13976.19,320,2615,1575,598,805,773,566,193,304,129,36.5,614,24474,1198,108,0,0,17,37,185,670,325,102,123,489,"LA",99,17,9,0,17,0
"6037209403",73400,284,3386,1677,840,892,1056,512,370,330,239,36.1,1636,15539,611,704,7,23,51,24,258,697,246,118,176,1849,"LA",107,23,12,0,23,0
"6037271500",9022.857,2007,1151,1542,595,463,955,852,293,371,227,46.4,274,60196,1212,31,0,19,20,311,15,565,946,516,82,218,"LA",68,13,5,0,13,0
"6037123301",8592,1321,2975,2230,671,1253,1191,938,243,366,171,37.3,825,28341,2042,129,0,26,90,58,257,1239,649,179,200,704,"LA",291,37,16,0,37,0
"6037103300",1323.629,2552,585,1627,467,404,1067,945,254,370,188,50.3,132,50342,1296,23,0,8,2,159,35,830,869,202,118,293,"LA",103,10,6,1,9,1
"6037216700",13043.33,1274,2639,2141,766,1131,1139,623,254,440,158,35.7,339,34720,1651,188,21,14,21,107,56,890,896,271,271,637,"LA",158,33,18,0,33,0
"6037291300",2809.89,486,2071,1302,386,450,722,607,392,204,187,48.4,223,35957,1141,32,0,0,11,41,56,928,445,112,30,189,"LA",81,9,3,0,9,0
"6037106403",8393.023,304,3305,1938,927,893,1064,604,121,311,116,34.6,744,21123,1458,32,0,0,0,31,244,864,84,24,136,189,"LA",177,33,18,1,32,1
"6037209300",40216.67,618,4208,2404,1121,1687,1246,634,138,342,67,30.2,1889,18322,941,733,0,117,339,64,405,767,347,102,180,2034,"LA",168,50,22,0,50,0
"6037183701",17780.95,310,3424,2026,683,1447,826,642,136,445,146,31.2,909,20816,1398,456,0,33,51,90,320,793,442,112,91,1041,"LA",77,12,5,0,12,0
"6037109500",10417.39,266,4526,2597,1237,1493,1023,731,308,280,138,31.3,1161,22309,1849,43,0,0,80,37,269,1215,203,66,140,661,"LA",200,27,13,1,26,1
"6037107010",12173.08,108,3057,1609,804,853,913,463,132,261,117,33.1,758,25813,1245,31,0,0,0,23,196,733,114,52,182,660,"LA",105,24,11,1,23,1
"6037241110",16589.47,22,3130,1690,1112,955,655,325,105,248,142,25.9,676,20490,835,158,12,0,17,28,176,630,62,25,82,941,"LA",112,12,7,0,12,0
"6037139001",10506.25,3356,1687,2538,1045,1216,1422,1058,302,499,170,38.8,530,44351,2539,53,0,0,50,161,99,1086,1500,481,234,499,"LA",153,15,7,0,15,0
"6037106646",6326.316,1701,1905,1853,678,657,972,942,357,408,286,46.8,336,34583,1472,64,6,0,6,84,134,916,569,191,143,222,"LA",92,8,3,0,8,0
"6037109100",2625.714,583,2174,1305,516,545,705,612,379,198,317,44,381,30450,1038,9,0,0,77,12,109,964,210,99,100,112,"LA",250,29,10,0,28,1
"6037132300",15361.22,1944,5583,3825,1884,1992,2271,991,389,606,288,34.2,1855,24299,2927,199,0,18,118,156,325,1884,773,185,208,1896,"LA",126,19,10,0,19,0
"6037139402",3103.191,2493,424,1450,818,357,686,832,224,168,119,43.9,179,47708,781,46,5,0,0,166,77,579,610,298,117,240,"LA",238,29,9,0,29,0
"6037297602",16370.83,2036,1893,2070,690,640,1263,1186,150,671,169,45.7,177,38929,1672,37,9,13,0,66,102,1101,815,220,256,541,"LA",59,9,4,1,7,2
"6037201401",10365.31,266,4813,2787,1287,1468,1412,665,247,486,142,32.6,1177,25213,1821,237,0,15,141,23,261,1103,404,164,317,1661,"LA",169,31,15,0,31,0
"6037271200",13360,1005,1667,1314,421,1119,728,312,92,196,63,31.6,453,37093,1425,119,43,8,53,85,56,460,602,356,53,387,"LA",105,18,6,0,18,0
"6037137501",4639.175,2804,1696,2316,943,1285,1203,699,370,247,169,35.4,790,37500,1739,70,0,9,0,199,23,1013,1019,368,208,446,"LA",264,31,12,1,29,2
"6037212702",10976.47,693,3039,2022,543,743,1323,908,215,466,188,43.5,565,37337,1705,89,0,8,35,211,85,1003,1204,229,218,313,"LA",193,29,10,1,27,2
"6037121210",3894.805,286,2713,1589,645,752,754,630,218,226,198,39.3,663,29282,984,76,0,0,0,83,164,731,249,70,136,487,"LA",154,16,6,0,16,0
"6037208000",19589.19,593,6655,3826,1545,3090,1480,892,241,531,131,29.6,2107,26427,2060,384,8,16,289,145,431,1448,1009,281,366,2448,"LA",237,38,24,1,37,1
"6037123800",11702,3194,2657,3017,1055,1779,1753,1093,171,756,139,35.4,509,36772,2222,248,0,22,12,211,170,1576,1189,324,373,1147,"LA",211,24,10,0,24,0
"6037207302",43640,2062,2302,1758,71,2314,1429,466,84,579,176,33.7,582,42087,1582,446,0,124,507,222,88,865,1517,767,299,909,"LA",275,71,36,0,71,0
"6037209103",70260,36,3477,1646,1021,1105,1037,305,45,217,56,29,1774,16022,739,614,0,52,36,37,134,547,156,5,179,1723,"LA",96,25,22,0,25,0
"6037192620",40355.56,237,3395,1872,907,1082,955,638,50,368,20,32.6,1506,22782,1076,411,0,0,22,98,205,929,483,60,183,816,"LA",187,51,37,0,51,0
"6037218210",27153.33,285,3788,1900,1092,1108,1185,529,159,328,90,33.3,1326,18003,1414,441,0,0,95,44,179,1051,176,58,104,1178,"LA",107,18,5,0,18,0
"6037218220",17946.15,496,4170,2371,930,1255,1167,1074,240,454,196,36.9,1271,22881,1587,474,0,0,49,76,273,854,583,296,181,1046,"LA",187,26,10,0,26,0
"6037132700",10576.47,1750,3644,2625,1571,1206,1713,655,249,549,266,33.9,1544,23487,1846,355,0,16,67,70,285,1245,415,117,110,1367,"LA",315,35,11,0,35,0
"6037191203",32450,726,1870,1354,379,805,582,772,58,264,88,37.7,845,19580,644,334,0,24,151,112,219,596,378,42,235,726,"LA",75,15,7,1,14,1
"6037189202",6315,2058,468,1167,390,673,739,513,211,119,164,39.5,286,51507,1090,26,0,0,24,171,36,435,779,404,174,198,"LA",158,26,4,0,25,1
"6037221820",36375,869,2041,1490,95,2378,221,182,34,66,10,24.4,1405,12081,424,191,0,200,305,47,15,238,527,314,192,1654,"LA",77,13,4,0,12,1
"6037199300",3529.592,908,2551,1859,675,689,1157,688,250,302,185,39.6,575,30988,1288,193,0,13,0,104,140,690,628,219,212,752,"LA",79,9,4,0,9,0
"6037195902",14623.08,1055,846,841,202,749,652,244,54,136,44,35,115,38571,975,65,11,26,49,49,30,426,674,232,117,447,"LA",74,24,5,2,20,4
"6037234200",6579.412,165,2072,1308,261,354,653,652,317,328,169,50.2,35,34418,967,38,0,0,0,31,52,692,347,202,96,250,"LA",161,20,9,0,20,0
"6037141304",11011.11,2325,648,1455,492,586,1176,521,198,444,164,40.9,229,50260,1264,61,0,19,110,149,15,655,832,403,144,388,"LA",271,31,17,0,31,0
"6037296401",8631.579,1856,1424,1766,647,730,784,800,319,376,132,45,192,42750,1341,10,13,0,9,30,75,811,673,212,114,218,"LA",104,11,3,0,11,0
"6037189102",13275,2086,1100,1549,394,949,1154,446,243,356,123,38,271,51225,1529,50,42,9,26,385,41,456,1030,558,146,424,"LA",190,33,12,0,32,1
"6037141600",2735.57,3308,768,2071,756,489,1244,1162,425,447,203,48.9,200,75766,1615,9,0,0,10,339,76,537,995,764,268,66,"LA",99,8,0,0,8,0
"6037209510",38857.14,132,2588,1388,609,837,586,635,53,262,139,34.3,1270,16849,677,446,0,20,64,95,157,639,257,78,76,964,"LA",167,46,24,1,45,1
"6037185320",13369.57,115,2960,1521,823,833,781,492,146,249,149,32.2,768,18565,978,152,0,55,92,22,255,601,100,42,183,664,"LA",214,43,19,1,42,1
"6037124300",10994.12,899,2839,2040,792,1123,1126,461,236,491,229,34.2,814,26417,1400,315,5,50,73,6,133,852,386,82,156,475,"LA",120,14,4,0,14,0
"6037113237",2096.721,1976,1861,1911,606,659,1187,977,408,489,235,46.1,317,46894,1362,132,0,28,62,144,147,1181,656,280,158,317,"LA",228,36,9,2,32,4
"6037269500",7805.556,3551,664,2209,1337,348,1187,1003,340,178,223,43.7,189,80487,1543,38,0,13,7,156,42,451,723,871,105,136,"LA",101,17,9,0,16,1
"6037134306",15958.33,1142,2688,2000,859,1105,1102,551,213,441,268,33.6,836,31926,1677,90,0,57,23,44,176,1258,614,100,147,672,"LA",44,8,7,0,8,0
"6037239701",29800,5,4763,2480,1788,1116,1208,610,46,380,66,28.3,1557,17807,1307,263,0,0,29,116,325,848,82,0,224,2030,"LA",152,27,12,0,27,0
"6037119340",79300,20,3945,2055,1552,1132,987,231,63,180,84,25.1,1753,16633,1055,322,0,9,89,39,222,608,81,20,233,1807,"LA",116,22,10,0,22,0
"6037271902",11847.22,2323,1942,2388,725,1159,1364,780,237,385,108,38.3,555,40305,1863,176,0,0,0,247,123,632,916,658,233,435,"LA",139,27,10,0,27,0
"6037139504",33372.73,2739,932,1919,450,886,1013,930,392,736,261,45.3,676,30436,1489,26,0,6,45,115,22,1087,861,361,275,748,"LA",85,14,6,1,13,1
"6037139503",43021.43,4016,2007,3309,1001,1521,1728,1445,328,968,283,39.9,952,40854,2416,127,17,66,0,168,136,1612,1162,691,587,1377,"LA",40,11,8,0,11,0
"6037127803",16676,1020,3149,2219,1005,1006,1253,576,329,479,236,36,1008,23770,1464,231,27,0,49,49,176,1196,414,126,258,1168,"LA",140,32,20,1,31,1
"6037131400",14679.07,1629,4683,3024,1285,1868,1654,1166,339,789,295,35,996,31360,2592,175,0,22,62,188,275,1905,929,161,197,816,"LA",177,18,7,1,16,2
"6037242600",27666.67,5,4975,2662,2099,1485,1059,286,51,339,55,21,1129,12448,753,157,0,0,0,91,287,683,32,14,553,3529,"LA",144,25,11,2,23,2
"6037128220",14685.71,1245,1839,1364,633,925,943,521,62,363,75,34.6,677,22182,1263,225,0,0,9,133,170,933,624,80,175,553,"LA",127,19,2,0,19,0
"6037117303",5028.571,1393,2127,1785,637,745,1211,733,194,231,114,40.1,288,38611,1530,76,0,4,14,107,105,977,539,177,118,220,"LA",329,36,14,0,36,0
"6037212900",35192.86,306,4621,2406,1180,1396,1339,715,297,407,162,34.3,1972,20846,1604,733,19,0,17,57,304,1260,576,69,183,1174,"LA",73,13,6,0,13,0
"6037119900",12439.02,487,4613,2744,1378,1135,1461,840,286,388,206,35.3,1100,28679,2070,108,0,15,107,95,286,1504,534,98,161,333,"LA",148,20,10,1,19,1
"6037123303",13016.67,1128,1996,1710,628,899,877,525,195,378,153,35.5,882,21314,1132,57,0,5,60,56,165,834,362,88,158,808,"LA",180,33,21,1,32,1
"6037265510",28880,2132,2200,2483,299,2426,902,536,169,289,99,29.1,1357,32336,1349,233,0,10,397,115,57,363,1067,764,218,2014,"LA",150,35,16,0,35,0
"6037134422",5490,3157,1784,2575,1089,788,1572,1110,382,575,232,42.6,270,46699,2266,54,0,19,8,156,59,1160,1100,461,157,208,"LA",150,13,7,0,13,0
"6037120030",18000,59,2461,1225,792,598,735,343,52,224,79,30.7,1164,18432,665,171,0,26,45,28,117,539,111,29,103,1036,"LA",150,27,12,0,27,0
"6037117520",34183.33,138,3964,2087,1493,1228,933,422,26,381,102,25.3,1306,17495,1195,329,0,15,93,12,186,825,224,0,235,1550,"LA",122,27,20,0,27,0
"6037197300",15372,1533,2310,1825,492,1168,1239,754,190,224,150,38.5,631,36978,1735,281,47,18,43,165,151,1022,786,377,153,807,"LA",56,10,5,0,10,0
"6037183702",9157.576,464,2558,1436,667,741,1012,459,143,308,99,37.2,438,31842,1344,8,9,0,26,42,108,661,436,213,164,575,"LA",71,6,3,0,6,0
"6037134903",27672.73,1640,4448,3191,1309,2763,1515,416,85,373,111,30.1,1853,34327,2596,303,0,0,134,114,93,1572,1120,369,253,1328,"LA",203,26,14,0,25,1
"6037277000",6159.551,3924,1558,2851,1058,929,1576,1465,454,366,214,45.3,130,80637,2424,57,0,46,9,255,0,1019,1601,965,178,79,"LA",182,19,7,0,19,0
"6037195903",26055.56,449,1896,1305,386,824,675,340,120,227,42,34,299,27366,1033,153,0,14,22,43,124,496,399,111,140,403,"LA",30,2,0,0,2,0
"6037199120",12200,143,4249,2166,1079,1092,1095,682,444,278,286,35.3,1239,16630,1153,214,0,10,62,130,323,986,259,127,178,1899,"LA",146,24,6,0,24,0
"6037293302",12686.05,1024,4431,2754,1339,1291,1601,963,261,501,236,35.6,981,28964,2248,79,6,0,0,53,214,1339,692,268,235,823,"LA",148,28,16,1,27,1
"6037135102",6443.75,2452,1672,2141,812,910,1178,893,331,483,179,41.3,441,41220,1361,30,9,0,27,303,65,988,833,482,179,347,"LA",184,22,10,0,22,0
"6037109700",7150.82,1322,3040,2197,947,1098,1178,816,323,475,168,36.8,276,38260,1949,65,0,0,29,76,71,1245,674,235,161,393,"LA",191,25,10,0,25,0
"6037137000",NA,3630,1313,2376,1021,650,1578,1304,390,501,248,46.2,122,50260,1997,69,18,0,49,161,92,1110,1186,437,168,309,"LA",219,20,9,0,20,0
"6037219020",16078.57,145,4357,2126,1075,1262,1109,860,196,412,132,34,871,22136,1643,98,0,40,44,61,217,1326,252,172,264,934,"LA",161,26,12,0,26,0
"6037101300",4238,3474,764,2235,448,928,1024,1411,427,389,260,51.8,185,39565,1721,49,0,0,0,187,140,1406,635,284,196,333,"LA",89,9,4,0,8,1
"6037222200",19815.79,177,3588,1950,912,883,1215,600,155,275,114,35.8,1006,19207,1124,221,0,22,51,64,317,882,220,101,212,1198,"LA",162,31,13,0,30,1
"6037104401",14742.31,62,3771,1829,1134,1083,996,545,75,172,91,30.2,1193,23261,1395,95,0,16,12,43,237,774,93,14,244,990,"LA",118,19,10,0,19,0
"6037123700",10889.19,2966,1063,1800,812,980,1092,759,386,374,193,41,387,35218,1428,87,7,13,0,190,98,1126,826,126,214,514,"LA",256,22,11,0,21,1
"6037201503",19529.41,134,3186,1873,942,834,899,545,100,284,92,32.6,721,22628,937,198,0,0,53,62,238,769,165,37,211,956,"LA",66,16,9,0,16,0
"6037228410",31181.82,45,3385,1661,952,968,997,491,22,236,20,30.7,1461,16410,967,265,0,95,107,24,157,624,66,0,174,1246,"LA",93,19,6,0,19,0
"6037119700",9732,1126,3740,2690,1104,1170,1421,905,266,324,237,36.9,918,33260,2160,121,0,5,36,105,272,1108,854,189,151,471,"LA",68,11,4,0,11,0
"6037211410",27320,275,2457,1330,537,643,889,499,164,308,109,39,819,25507,932,241,0,7,36,123,124,744,529,127,134,587,"LA",54,17,11,1,16,1
"6037123304",13214.71,2201,2292,2137,866,1193,960,1080,394,385,315,38.4,826,23594,1550,80,0,14,47,43,287,1079,786,157,347,1107,"LA",292,34,10,1,33,1
"6037670701",6371.304,3628,3699,3971,1522,1076,2103,1884,742,806,314,47,195,46613,2925,12,20,0,97,190,116,1546,1387,1102,226,423,"LA",56,9,6,0,9,0
"6037264102",17533.33,2118,512,1496,226,902,751,548,203,241,84,37.8,240,61836,1274,44,0,0,50,303,30,298,916,466,73,234,"LA",45,5,3,0,5,0
"6037115202",7540.299,1871,3181,2712,796,2083,1089,862,222,372,118,31,367,30115,2522,22,0,0,160,127,87,1452,1039,269,199,743,"LA",369,65,23,0,65,0
"6037122121",17443.75,255,2536,1344,724,645,695,621,106,214,139,36,551,23017,1020,129,0,12,34,42,152,704,216,2,139,444,"LA",42,8,1,0,8,0
"6037189701",2456.494,2718,1065,1636,610,1016,1358,667,132,460,139,39.3,620,51019,1662,67,15,13,0,336,71,624,1036,582,222,431,"LA",292,42,11,0,42,0
"6037276400",8487.755,2983,1176,2375,655,1209,936,1055,304,275,234,40.7,326,60696,1395,89,18,20,72,150,0,663,1176,496,167,821,"LA",50,8,5,0,8,0
"6037237201",19844.44,11,3561,1869,813,1177,772,697,113,284,150,31.8,866,18641,1353,134,5,7,22,10,205,920,57,37,234,955,"LA",237,26,10,0,26,0
"6037208903",71700,224,4078,1661,841,1587,1198,535,141,292,124,31.2,2460,15529,801,1268,0,0,238,76,405,606,177,47,189,1582,"LA",96,20,11,1,19,1
"6037212701",14044.44,239,2289,1368,432,528,764,581,223,279,222,41.7,707,26098,989,103,0,0,6,67,84,696,514,63,119,484,"LA",169,27,7,0,27,0
"6037265420",7000,1402,558,1067,416,409,538,370,227,94,67,40.2,73,96250,870,5,0,14,29,55,34,100,369,393,59,214,"LA",110,15,6,0,15,0
"6037139302",38315.38,2225,2756,2468,1083,1561,1367,755,215,845,163,33.8,848,25068,1883,255,0,0,37,96,152,1693,830,224,193,1062,"LA",144,30,15,0,27,3
"6037226420",33725,33,5363,2597,1378,1420,1906,565,127,296,68,33.6,2315,16491,1397,493,0,226,279,32,294,941,186,5,239,1730,"LA",188,47,24,1,45,2
"6037265100",2859.341,2336,266,1521,388,274,443,645,852,254,526,60.3,109,78906,799,7,0,0,24,184,22,439,531,479,90,121,"LA",164,28,9,0,28,0
"6037115103",5983.051,1148,2382,2089,81,3278,151,13,7,47,3,20.1,470,3062,521,75,0,33,473,45,0,105,120,57,593,132,"LA",185,48,28,0,48,0
"6037128801",17194.74,1815,1452,1724,426,1131,955,591,164,410,214,37.1,309,40898,1800,31,8,0,0,187,79,710,942,403,138,402,"LA",189,15,2,0,15,0
"6037183402",15345,760,2309,1590,620,991,768,572,118,248,175,33.2,522,29936,1106,86,0,13,190,73,114,628,546,68,120,480,"LA",73,20,7,0,20,0
"6037212204",45337.5,103,3524,1844,1126,933,990,486,92,199,58,30.4,1858,16885,777,826,0,15,43,42,193,650,236,39,188,1714,"LA",127,45,23,2,43,2
"6037262802",2676.744,2904,549,1857,818,175,871,1173,416,263,84,50.9,147,86964,1131,0,0,6,22,340,0,432,906,728,47,40,"LA",170,24,10,0,24,0
"6037211202",35942.86,196,2320,1248,449,810,666,506,85,200,76,35,994,21824,771,492,0,10,34,85,134,565,469,64,158,679,"LA",185,49,16,1,48,1
"6037201700",9240,839,5167,3307,875,2935,1352,674,170,397,222,27.1,756,18114,2181,127,10,12,137,136,280,1026,671,149,451,1279,"LA",131,12,5,0,12,0
"6037195300",16172.73,1677,1881,1800,429,1353,1044,542,190,387,154,35,445,40114,1634,225,0,0,109,162,137,801,986,462,151,349,"LA",98,22,10,0,22,0
"6037214000",9551.282,3161,564,2049,1110,645,934,710,326,220,183,36.1,227,48274,1159,2,17,41,127,203,37,909,748,368,110,235,"LA",301,67,25,2,64,3
"6037204200",30016.67,108,3494,1812,1225,974,908,370,125,285,72,26.9,1271,21179,854,329,20,8,30,32,267,523,83,17,135,1516,"LA",128,29,14,0,29,0
"6037181300",7103.571,1280,2698,2064,669,756,1098,1095,360,326,175,44.1,258,41538,1676,45,10,12,82,145,120,767,1028,516,114,204,"LA",140,24,10,0,24,0
"6037234502",12957.14,37,2684,1387,469,816,678,612,146,431,196,36.4,248,24389,828,82,0,0,24,13,189,802,135,67,268,649,"LA",162,26,13,0,25,1
"6037185202",8485.106,1107,2881,2044,693,1266,1176,666,187,446,69,35.3,688,31426,1879,191,33,48,0,225,283,660,522,446,234,695,"LA",52,5,1,0,5,0
"6037127102",16551.52,1476,3986,2660,1402,1554,1767,586,153,692,197,31.8,1882,23554,1964,172,0,48,79,102,205,1614,425,173,330,894,"LA",95,6,2,0,6,0
"6037139702",1715.789,5015,853,3055,1386,436,1550,1770,726,443,287,49.6,303,63598,2106,23,0,0,6,296,15,899,1350,770,161,342,"LA",71,7,3,0,7,0
"6037241002",14496.3,5,3909,2040,1375,925,980,523,111,331,167,28.6,628,21797,1074,117,0,0,13,11,212,923,63,26,263,1011,"LA",242,57,22,4,53,4
"6037267404",28172.73,1963,1136,1334,317,1331,893,366,192,255,62,33.8,395,44617,1301,103,0,30,301,155,52,410,1076,452,233,561,"LA",81,27,18,0,27,0
"6037195802",17281.25,285,2480,1313,512,862,703,518,170,196,119,35.2,764,25524,1115,160,5,5,34,58,179,689,350,97,142,467,"LA",106,21,6,0,21,0
"6037134201",7405.357,1396,2751,2156,963,1035,1049,886,214,411,200,37.2,784,39000,1797,24,0,15,0,165,223,1223,483,188,124,362,"LA",177,22,12,0,20,2
"6037131702",14514.29,1058,3006,1994,875,1040,1145,670,334,525,89,36.5,654,25619,1567,92,0,13,33,34,343,1027,390,141,186,1102,"LA",164,14,5,0,14,0
"6037119002",10452.31,404,6390,3386,1402,2055,1751,1195,391,375,259,34.4,1578,26637,3004,54,8,48,10,156,739,1741,397,96,351,723,"LA",243,24,13,1,23,1
"6037135114",9587.755,2370,2328,2398,619,1916,841,884,438,659,181,33.4,1669,67460,1603,152,0,43,232,65,127,691,1568,798,438,992,"LA",256,37,13,1,36,1
"6037104201",11009.52,34,4590,2275,1302,1312,1232,599,179,355,111,31.5,1427,20547,1534,126,0,0,56,27,379,1061,116,14,261,1205,"LA",116,17,7,0,17,0
"6037242300",19070.83,108,4469,2556,1604,1040,1309,511,113,403,145,24.9,1169,21399,1226,267,0,0,0,29,163,1012,190,0,251,1800,"LA",150,27,14,1,25,2
"6037124203",20392.31,705,1946,1253,441,901,737,478,94,263,59,34.4,709,21488,1139,186,0,14,41,71,169,820,186,32,80,615,"LA",47,4,1,0,4,0
"6037111302",8855,2890,2423,2708,814,1763,1097,1040,599,507,338,37.4,425,35186,2182,102,11,0,53,78,131,1149,1028,513,210,741,"LA",104,17,9,0,17,0
"6037109300",7239.583,1030,2445,1738,734,742,1120,659,220,256,177,39.6,262,32250,1409,50,0,0,24,75,110,1107,429,185,314,238,"LA",76,11,9,0,10,1
"6037211910",96800,299,4541,2330,940,1832,1535,476,57,419,81,31,2424,20525,1395,911,10,8,137,183,205,1077,560,85,243,1234,"LA",85,17,8,0,17,0
"6037271400",8150,2561,1025,1667,747,421,1120,964,334,233,115,45.8,44,51801,1079,115,15,34,18,265,4,811,997,459,163,331,"LA",74,13,3,0,13,0
"6037134421",4707.317,2637,1223,1962,958,408,1218,987,289,243,210,46.9,197,54675,1521,41,0,0,0,123,27,740,863,478,110,218,"LA",26,4,3,1,3,1
"6037262301",604.7619,2263,785,1858,596,735,706,585,426,199,95,40.2,163,60398,859,6,0,0,216,131,16,246,577,501,46,225,"LA",54,8,0,0,7,1
"6037201504",15928.57,145,2085,1038,523,677,566,355,109,155,93,33.8,532,18719,806,88,0,18,21,30,136,460,152,29,105,736,"LA",37,2,1,0,2,0
"6037216402",33633.33,2258,769,1549,302,971,917,503,334,357,274,38.7,221,45100,1607,24,0,0,97,92,91,714,920,396,97,411,"LA",83,16,9,0,16,0
"6037197420",14608.33,870,2636,1692,483,1243,1054,534,192,329,69,35.2,504,30359,1201,207,0,40,33,144,94,692,658,255,207,710,"LA",95,12,6,0,12,0
"6037102103",4065.217,1445,425,978,224,441,502,565,138,179,114,48.2,186,38875,878,4,0,5,0,73,43,614,419,137,162,126,"LA",36,5,1,0,5,0
"6037139802",1708.085,3312,702,2116,795,521,1171,1064,463,340,251,48.6,194,64722,1510,6,0,0,0,236,99,772,923,523,76,146,"LA",43,2,0,0,2,0
"6037181500",9045.238,1214,2585,1851,712,749,1134,899,305,349,356,43.1,217,42568,1615,115,0,0,50,152,144,1036,521,463,260,172,"LA",108,24,15,0,24,0
"6037980005",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"LA",12,3,0,0,3,0
"6037109800",9444.444,1301,3799,2594,1001,1109,1566,969,455,587,303,40,592,32218,2274,141,0,19,13,80,252,1631,496,233,70,632,"LA",110,14,2,1,13,1
"6037702901",11374.42,7019,2763,4548,768,3175,3102,2489,248,1982,408,39.1,1457,61818,4922,93,20,72,68,930,177,1846,3217,1609,464,1627,"LA",68,16,6,0,15,1
"6037214503",36855.56,1438,1879,1815,640,998,1035,493,151,342,45,36.1,1084,46205,1436,56,0,23,89,181,25,428,1175,428,129,343,"LA",49,8,6,0,8,0
"6037274100",17683.33,2787,1457,2298,522,1651,947,950,174,754,105,34.7,393,61003,2319,49,65,44,194,192,12,791,1259,664,49,477,"LA",304,79,18,0,79,0
"6037127220",18684,794,3877,2316,1053,966,1406,1011,235,616,255,40.2,1559,21499,1603,328,0,45,38,145,259,1242,493,90,236,1344,"LA",229,44,19,2,42,2
"6037701801",8553.425,1950,4294,3541,1121,1945,1861,919,398,676,303,35.3,1204,38448,2003,241,64,206,247,124,282,1504,1168,437,460,1122,"LA",25,8,1,0,8,0
"6037275602",9180.412,4012,4893,4701,1557,3025,3139,1062,122,524,119,34.3,1102,76047,4573,44,0,62,144,266,0,717,2662,1754,405,1102,"LA",173,34,11,1,33,1
"6037215101",19664.29,1558,1195,1678,178,1544,786,182,63,271,41,30.4,474,42294,1291,199,0,12,145,168,6,314,1275,409,139,504,"LA",149,43,13,1,41,2
"6037293301",8718.182,911,1966,1344,453,646,680,875,223,270,162,49,265,31271,1372,0,0,0,0,27,116,821,616,161,73,288,"LA",79,16,4,0,16,0
"6037211703",70742.86,463,4489,2562,684,1622,1677,737,232,550,205,38,1962,23424,2123,642,0,63,124,44,160,1343,995,241,186,571,"LA",86,14,3,0,14,0
